_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
144931,710000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,92.5,"261B, Punggol Way",13.99,1.40601534722271,103.896508270967,822261,Sumang LRT,0.35
144933,650000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,113.0,93.75,"314B, Punggol Way",14.22,1.40789778716346,103.897370752408,822314,Sumang LRT,0.15
144934,725000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,94.91666666666667,"232B, Sumang Lane",13.42,1.40229542971451,103.890631891929,822232,Farmway LRT,0.59
144935,670000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,95.0,"233B, Sumang Lane",13.37,1.40181105531617,103.890815263088,822233,Farmway LRT,0.54
144936,725000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.91666666666667,"232A, Sumang Lane",13.42,1.40218146470722,103.891041190731,821232,Farmway LRT,0.59
144937,681000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,114.0,94.25,"227B, Sumang Lane",13.63,1.40347414456338,103.893723781941,822227,Sumang LRT,0.77
144938,710000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,113.0,94.91666666666667,"231B, Sumang Lane",13.42,1.40212735474243,103.891464755643,822231,Farmway LRT,0.6
144939,666000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,113.0,94.91666666666667,"234B, Sumang Lane",13.38,1.40168217037576,103.891667378516,822234,Farmway LRT,0.56
144940,685000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.83333333333333,"233B, Sumang Lane",13.37,1.40181105531617,103.890815263088,822233,Farmway LRT,0.54
144941,710888.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,94.83333333333333,"232A, Sumang Lane",13.42,1.40218146470722,103.891041190731,821232,Farmway LRT,0.59
144942,640000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,112.0,93.58333333333333,"217A, Sumang Walk",13.62,1.4029859177206,103.895020804883,821217,Sumang LRT,0.72
144943,740000.0,2023,1,2023-01-01,North-East,Punggol,5.5,14.0,130.0,79.41666666666667,"118, Edgefield Plains",13.32,1.39620706577543,103.906147061259,820118,Cove LRT,0.34
144944,690000.0,2023,1,2023-01-01,North-East,Punggol,5.5,14.0,128.0,80.33333333333333,"188, Punggol Ctrl",13.79,1.39893869186338,103.910538480996,820188,Meridian LRT,0.29
144945,250000.0,2023,1,2023-01-01,Central,Queenstown,2.0,5.0,46.0,43.083333333333336,"82, C'Wealth Cl",7.08,1.30422050058916,103.800400186159,140082,Commonwealth MRT,0.31
144946,275000.0,2023,1,2023-01-01,Central,Queenstown,2.0,5.0,43.0,46.5,"99, C'Wealth Cres",7.12,1.30743412917943,103.801143772389,140099,Commonwealth MRT,0.63
144947,442000.0,2023,1,2023-01-01,Central,Queenstown,2.0,23.0,47.0,89.33333333333333,"27, Ghim Moh Link",8.84,1.30837126346035,103.785133508433,270027,Buona Vista MRT,0.58
144948,330000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,67.0,46.583333333333336,"98, C'Wealth Cres",7.07,1.30682219078482,103.801447113437,140098,Commonwealth MRT,0.6
144949,295888.0,2023,1,2023-01-01,Central,Queenstown,3.0,2.0,60.0,45.0,"109, C'Wealth Cres",7.35,1.30724943075855,103.798938288338,140109,Commonwealth MRT,0.53
144950,320000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,69.0,43.083333333333336,"92, C'Wealth Drive",7.15,1.30573175327771,103.800253694336,140092,Commonwealth MRT,0.42
144951,330000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,60.0,43.083333333333336,"91, C'Wealth Drive",7.21,1.30587034566154,103.799763604345,140091,Commonwealth MRT,0.41
144952,680000.0,2023,1,2023-01-01,Central,Queenstown,3.0,23.0,65.0,92.33333333333333,"89, Dawson Road",5.61,1.29546316937491,103.811785236884,142089,Queenstown MRT,0.64
144953,665000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,65.0,92.58333333333333,"87, Dawson Road",5.83,1.2957304268451,103.809759937443,141087,Queenstown MRT,0.43
144954,385000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,65.0,54.083333333333336,"20, Dover Cres",8.96,1.30672257350963,103.783524083089,130020,Buona Vista MRT,0.75
144955,420000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.583333333333336,"1, Dover Road",8.84,1.30288662350767,103.783685328128,131002,One-North MRT,0.55
144956,355000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.583333333333336,"3, Dover Road",9.31,1.30566222975746,103.779968933626,139644,Buona Vista MRT,1.16
144957,665000.0,2023,1,2023-01-01,Central,Queenstown,3.0,35.0,68.0,94.5,"32, Ghim Moh Link",8.97,1.3100634072092,103.784498087029,271032,Buona Vista MRT,0.71
144958,695000.0,2023,1,2023-01-01,Central,Queenstown,3.0,17.0,68.0,94.41666666666667,"32, Ghim Moh Link",8.97,1.3100634072092,103.784498087029,271032,Buona Vista MRT,0.71
144959,403888.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,53.416666666666664,"21, Ghim Moh Road",8.54,1.31010302594118,103.788545950724,270021,Buona Vista MRT,0.37
144960,418000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,50.416666666666664,"4, Holland Cl",7.72,1.30796826743788,103.795646469655,271004,Holland Village MRT,0.48
144961,430000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.166666666666664,"11, Holland Drive",9.3,1.31419089884465,103.782719704956,278859,Buona Vista MRT,1.14
144962,400000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.083333333333336,"13, Holland Drive",8.02,1.30923402190645,103.793230915771,271013,Buona Vista MRT,0.4
144963,425000.0,2023,1,2023-01-01,Central,Queenstown,3.0,14.0,72.0,46.583333333333336,"161, Mei Ling Street",6.44,1.29154391563021,103.803508038366,140161,Queenstown MRT,0.44
144964,385000.0,2023,1,2023-01-01,Central,Queenstown,3.0,8.0,72.0,46.583333333333336,"161, Mei Ling Street",6.44,1.29154391563021,103.803508038366,140161,Queenstown MRT,0.44
144965,365000.0,2023,1,2023-01-01,Central,Queenstown,3.0,14.0,69.0,46.083333333333336,"157, Mei Ling Street",6.44,1.29311193242125,103.803730242156,140157,Queenstown MRT,0.31
144966,415188.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,76.0,49.416666666666664,"23A, Queen'S Cl",6.9,1.29429993967601,103.799725944793,140023,Queenstown MRT,0.71
144967,345000.0,2023,1,2023-01-01,Central,Queenstown,3.0,8.0,66.0,46.083333333333336,"163, Stirling Road",6.55,1.29187643649549,103.802632277067,140163,Queenstown MRT,0.48
144968,375000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,60.0,47.083333333333336,"167, Stirling Road",6.53,1.29003092983174,103.80260432134,140167,Queenstown MRT,0.63
144969,600000.0,2023,1,2023-01-01,Central,Queenstown,3.0,8.0,69.0,87.66666666666667,"61A, Strathmore Avenue",5.59,1.29386098878546,103.811583887322,142061,Queenstown MRT,0.62
144970,618000.0,2023,1,2023-01-01,Central,Queenstown,3.0,20.0,60.0,84.66666666666667,"89, Tanglin Halt Road",7.15,1.30120035372775,103.798921874569,141089,Commonwealth MRT,0.16
144971,628000.0,2023,1,2023-01-01,Central,Queenstown,3.0,17.0,60.0,84.58333333333333,"89, Tanglin Halt Road",7.15,1.30120035372775,103.798921874569,141089,Commonwealth MRT,0.16
144972,990000.0,2023,1,2023-01-01,Central,Queenstown,4.0,47.0,83.0,92.66666666666667,"88, Dawson Road",5.89,1.29579395038247,103.809264765809,142088,Queenstown MRT,0.38
144973,838888.0,2023,1,2023-01-01,Central,Queenstown,4.0,11.0,87.0,92.33333333333333,"93, Dawson Road",5.59,1.2949922696335,103.8117965437,142093,Queenstown MRT,0.64
144974,993000.0,2023,1,2023-01-01,Central,Queenstown,4.0,44.0,87.0,92.66666666666667,"87, Dawson Road",5.83,1.2957304268451,103.809759937443,141087,Queenstown MRT,0.43
144975,980000.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,83.0,92.66666666666667,"87, Dawson Road",5.83,1.2957304268451,103.809759937443,141087,Queenstown MRT,0.43
144976,655000.0,2023,1,2023-01-01,Central,Queenstown,4.0,8.0,92.0,79.83333333333333,"18, Dover Cres",9.05,1.30808343614203,103.783057196097,130018,Buona Vista MRT,0.81
144977,815000.0,2023,1,2023-01-01,Central,Queenstown,4.0,20.0,95.0,88.25,"28C, Dover Cres",9.06,1.30568925796414,103.782345952713,133028,Buona Vista MRT,0.9
144978,500000.0,2023,1,2023-01-01,Central,Queenstown,4.0,11.0,88.0,52.583333333333336,"23, Dover Cres",8.97,1.30743646519275,103.78362947863,130023,Buona Vista MRT,0.74
144979,700000.0,2023,1,2023-01-01,Central,Queenstown,4.0,8.0,92.0,79.66666666666667,"19, Dover Cres",8.98,1.30783587059427,103.783635854778,130019,Buona Vista MRT,0.74
144980,830000.0,2023,1,2023-01-01,Central,Queenstown,4.0,32.0,95.0,88.16666666666667,"28D, Dover Cres",9.06,1.30608315201391,103.782472428347,134028,Buona Vista MRT,0.88
144981,680000.0,2023,1,2023-01-01,Central,Queenstown,4.0,2.0,95.0,88.25,"28B, Dover Cres",9.1,1.30544397285961,103.781869025225,132028,Buona Vista MRT,0.95
144982,863000.0,2023,1,2023-01-01,Central,Queenstown,4.0,23.0,92.0,89.33333333333333,"28, Ghim Moh Link",8.89,1.30887985026284,103.784802916649,270028,Buona Vista MRT,0.63
144983,865000.0,2023,1,2023-01-01,Central,Queenstown,4.0,14.0,93.0,94.5,"30, Ghim Moh Link",8.99,1.30881985260159,103.7838389718,272030,Buona Vista MRT,0.74
144984,930000.0,2023,1,2023-01-01,Central,Queenstown,4.0,29.0,93.0,94.5,"30, Ghim Moh Link",8.99,1.30881985260159,103.7838389718,272030,Buona Vista MRT,0.74
144985,959888.0,2023,1,2023-01-01,Central,Queenstown,4.0,35.0,93.0,94.5,"29, Ghim Moh Link",8.97,1.30869473784381,103.784048768238,270029,Buona Vista MRT,0.71
144986,965000.0,2023,1,2023-01-01,Central,Queenstown,4.0,23.0,93.0,94.41666666666667,"31, Ghim Moh Link",9.0,1.30960366323024,103.784023479632,271031,Buona Vista MRT,0.74
144987,948000.0,2023,1,2023-01-01,Central,Queenstown,4.0,11.0,93.0,94.41666666666667,"32, Ghim Moh Link",8.97,1.3100634072092,103.784498087029,271032,Buona Vista MRT,0.71
144988,790000.0,2023,1,2023-01-01,Central,Queenstown,4.0,8.0,106.0,74.91666666666667,"3A, Holland Cl",7.63,1.30872888811713,103.796738854783,272003,Holland Village MRT,0.39
144989,928888.0,2023,1,2023-01-01,Central,Queenstown,4.0,29.0,92.0,88.75,"18C, Holland Drive",8.21,1.31031629242811,103.791738859624,274018,Buona Vista MRT,0.38
144990,776888.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,87.0,88.75,"18B, Holland Drive",8.27,1.31101768983656,103.791451916991,273018,Buona Vista MRT,0.44
144991,1050000.0,2023,1,2023-01-01,Central,Queenstown,4.0,41.0,92.0,88.75,"18A, Holland Drive",8.23,1.31105861060205,103.791886571185,272018,Buona Vista MRT,0.46
144992,472000.0,2023,1,2023-01-01,Central,Queenstown,4.0,2.0,84.0,50.583333333333336,"168A, Queensway",6.43,1.28928555929927,103.803401515145,140168,Queenstown MRT,0.65
144993,428888.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,84.0,50.5,"168A, Queensway",6.43,1.28928555929927,103.803401515145,140168,Queenstown MRT,0.65
144994,820000.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,94.0,77.0,"184, Stirling Road",6.41,1.29560954714992,103.804472923985,140184,Queenstown MRT,0.21
144995,991000.0,2023,1,2023-01-01,Central,Queenstown,4.0,23.0,108.0,73.91666666666667,"82, Strathmore Avenue",5.92,1.29454525879508,103.808751073606,141082,Queenstown MRT,0.3
144996,1090000.0,2023,1,2023-01-01,Central,Queenstown,5.0,8.0,117.0,91.16666666666667,"50, C'Wealth Drive",7.34,1.30112909158394,103.797123032464,142050,Commonwealth MRT,0.2
144997,1200000.0,2023,1,2023-01-01,Central,Queenstown,5.0,23.0,108.0,92.66666666666667,"86, Dawson Road",5.78,1.29564903068441,103.810230517871,141086,Queenstown MRT,0.48
144998,745000.0,2023,1,2023-01-01,Central,Queenstown,5.0,8.0,114.0,53.083333333333336,"14, Ghim Moh Road",8.43,1.30884675491384,103.78914684284,270014,Buona Vista MRT,0.22
144999,1125000.0,2023,1,2023-01-01,Central,Queenstown,5.0,20.0,124.0,74.91666666666667,"3, Holland Cl",7.63,1.30872223576115,103.796750780323,272003,Holland Village MRT,0.39
145000,770000.0,2023,1,2023-01-01,Central,Queenstown,5.0,5.0,119.0,51.083333333333336,"20, Holland Drive",9.5,1.31747375370962,103.782097697473,277356,Buona Vista MRT,1.45
145001,340000.0,2023,1,2023-01-01,North,Sembawang,2.0,2.0,47.0,94.83333333333333,"130B, Canberra Cres",17.95,1.44438611303635,103.832077558585,752130,Sembawang MRT,1.43
145002,325000.0,2023,1,2023-01-01,North,Sembawang,2.0,5.0,47.0,94.83333333333333,"129B, Canberra Street",17.99,1.44487017343162,103.832974164005,752129,Sembawang MRT,1.51
145003,348000.0,2023,1,2023-01-01,North,Sembawang,2.0,14.0,47.0,94.58333333333333,"104D, Canberra Street",18.54,1.44985632437762,103.83236697954,754104,Sembawang MRT,1.37
145004,302000.0,2023,1,2023-01-01,North,Sembawang,2.0,8.0,38.0,94.83333333333333,"129B, Canberra Street",17.99,1.44487017343162,103.832974164005,752129,Sembawang MRT,1.51
145005,340000.0,2023,1,2023-01-01,North,Sembawang,2.0,14.0,47.0,94.66666666666667,"104D, Canberra Street",18.54,1.44985632437762,103.83236697954,754104,Sembawang MRT,1.37
145006,362000.0,2023,1,2023-01-01,North,Sembawang,2.0,8.0,47.0,94.83333333333333,"128B, Canberra Street",18.0,1.44514889153347,103.833925659353,752128,Yishun MRT,1.74
145007,320000.0,2023,1,2023-01-01,North,Sembawang,2.0,5.0,47.0,94.5,"115B, Canberra Walk",18.22,1.44631122878781,103.829416902418,752115,Sembawang MRT,1.09
145008,330000.0,2023,1,2023-01-01,North,Sembawang,2.0,11.0,47.0,91.33333333333333,"591A, Montreal Link",18.77,1.45075627789135,103.826236742405,751591,Sembawang MRT,0.71
145009,470000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.83333333333333,"130B, Canberra Cres",17.95,1.44438611303635,103.832077558585,752130,Sembawang MRT,1.43
145010,450000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.83333333333333,"130A, Canberra Cres",18.0,1.44476382182316,103.831865540071,751130,Sembawang MRT,1.4
145011,398000.0,2023,1,2023-01-01,North,Sembawang,3.0,2.0,67.0,94.66666666666667,"104A, Canberra Street",18.6,1.45035225780871,103.832262400576,751104,Sembawang MRT,1.37
145012,465000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.83333333333333,"128B, Canberra Street",18.0,1.44514889153347,103.833925659353,752128,Yishun MRT,1.74
145013,438500.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.58333333333333,"104D, Canberra Street",18.54,1.44985632437762,103.83236697954,754104,Sembawang MRT,1.37
145014,430000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,67.0,94.58333333333333,"107B, Canberra Street",18.45,1.44916516333167,103.833497265983,752107,Sembawang MRT,1.5
145015,433000.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,67.0,94.5,"104C, Canberra Street",18.54,1.44970999451163,103.831775965127,753104,Sembawang MRT,1.31
145016,425000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.75,"129B, Canberra Street",17.99,1.44487017343162,103.832974164005,752129,Sembawang MRT,1.51
145017,475000.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.66666666666667,"115C, Canberra Walk",18.18,1.44607590012952,103.829826244984,753115,Sembawang MRT,1.14
145018,456500.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.66666666666667,"115A, Canberra Walk",18.26,1.44662215217976,103.829140768756,751115,Sembawang MRT,1.05
145019,450000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.58333333333333,"115A, Canberra Walk",18.26,1.44662215217976,103.829140768756,751115,Sembawang MRT,1.05
145020,430000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.58333333333333,"115A, Canberra Walk",18.26,1.44662215217976,103.829140768756,751115,Sembawang MRT,1.05
145021,445000.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.58333333333333,"115B, Canberra Walk",18.22,1.44631122878781,103.829416902418,752115,Sembawang MRT,1.09
145022,410000.0,2023,1,2023-01-01,North,Sembawang,3.0,2.0,68.0,94.58333333333333,"115A, Canberra Walk",18.26,1.44662215217976,103.829140768756,751115,Sembawang MRT,1.05
145023,485000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,102.0,77.66666666666667,"469B, Admiralty Drive",18.85,1.44826812204429,103.813348364213,752469,Sembawang MRT,0.75
145024,470000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,94.0,77.75,"359C, Admiralty Drive",18.9,1.44912493660072,103.814713869962,753359,Sembawang MRT,0.59
145025,460000.0,2023,1,2023-01-01,North,Sembawang,4.0,17.0,91.0,80.33333333333333,"492, Admiralty Link",19.61,1.4564743178621,103.81718135862,750492,Sembawang MRT,0.88
145026,492000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,94.0,86.75,"487, Admiralty Link",19.53,1.45545241379364,103.816118262593,750487,Sembawang MRT,0.83
145027,430000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,85.0,79.58333333333333,"485, Admiralty Link",19.65,1.45642486305407,103.815857505979,750485,Sembawang MRT,0.94
145028,468000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,96.0,86.66666666666667,"487, Admiralty Link",19.53,1.45545241379364,103.816118262593,750487,Sembawang MRT,0.83
145029,620000.0,2023,1,2023-01-01,North,Sembawang,4.0,14.0,93.0,94.16666666666667,"120A, Canberra Cres",18.14,1.446140802959,103.832236151361,751120,Sembawang MRT,1.39
145030,615800.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.91666666666667,"130A, Canberra Cres",18.0,1.44476382182316,103.831865540071,751130,Sembawang MRT,1.4
145031,620000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.16666666666667,"119A, Canberra Cres",18.15,1.44604755101014,103.831125256006,751119,Sembawang MRT,1.28
145032,613000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.83333333333333,"130A, Canberra Cres",18.0,1.44476382182316,103.831865540071,751130,Sembawang MRT,1.4
145033,595000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.16666666666667,"120B, Canberra Cres",18.15,1.44629377124154,103.83270384797,752120,Sembawang MRT,1.44
145034,490888.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,93.0,77.75,"350B, Canberra Road",18.83,1.45007343308879,103.820762984254,752350,Sembawang MRT,0.14
145035,470000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,100.0,74.83333333333333,"300, Canberra Road",18.32,1.44585216960767,103.822896239346,750300,Sembawang MRT,0.48
145036,565000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.58333333333333,"104C, Canberra Street",18.54,1.44970999451163,103.831775965127,753104,Sembawang MRT,1.31
145037,490000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,93.0,94.58333333333333,"104A, Canberra Street",18.6,1.45035225780871,103.832262400576,751104,Sembawang MRT,1.37
145038,512000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,93.0,94.58333333333333,"107C, Canberra Street",18.37,1.44855782306648,103.833864786,753107,Sembawang MRT,1.54
145039,612000.0,2023,1,2023-01-01,North,Sembawang,4.0,14.0,93.0,94.58333333333333,"107C, Canberra Street",18.37,1.44855782306648,103.833864786,753107,Sembawang MRT,1.54
145040,505000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,93.0,94.75,"129A, Canberra Street",18.04,1.44525782010492,103.832559693596,751129,Sembawang MRT,1.45
145041,600000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,93.0,94.75,"128B, Canberra Street",18.0,1.44514889153347,103.833925659353,752128,Yishun MRT,1.74
145042,591000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,93.0,94.66666666666667,"115C, Canberra Walk",18.18,1.44607590012952,103.829826244984,753115,Sembawang MRT,1.14
145043,590000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,93.0,94.41666666666667,"108C, Canberra Walk",18.28,1.44735330149199,103.831796158318,753108,Sembawang MRT,1.32
145044,600000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.41666666666667,"108C, Canberra Walk",18.28,1.44735330149199,103.831796158318,753108,Sembawang MRT,1.32
145045,600000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.58333333333333,"115C, Canberra Walk",18.18,1.44607590012952,103.829826244984,753115,Sembawang MRT,1.14
145046,598000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,93.0,94.58333333333333,"115A, Canberra Walk",18.26,1.44662215217976,103.829140768756,751115,Sembawang MRT,1.05
145047,510000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,91.33333333333333,"592A, Montreal Link",18.77,1.45093939112951,103.827087654463,751592,Sembawang MRT,0.81
145048,500000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,100.0,75.41666666666667,"327, Sembawang Cres",18.41,1.44566382276232,103.8190220705,750327,Sembawang MRT,0.39
145049,478000.0,2023,1,2023-01-01,North,Sembawang,4.0,14.0,90.0,76.58333333333333,"478, Sembawang Drive",19.2,1.45245222136363,103.81648846033,750478,Sembawang MRT,0.55
145050,420000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,91.0,76.58333333333333,"478, Sembawang Drive",19.2,1.45245222136363,103.81648846033,750478,Sembawang MRT,0.55
145051,435000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,86.0,76.58333333333333,"477, Sembawang Drive",19.16,1.45208461891806,103.816554224473,750477,Sembawang MRT,0.51
145052,452000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,90.0,78.08333333333333,"507C, Wellington Circle",18.94,1.4517313216515,103.823451879244,753507,Sembawang MRT,0.48
145053,535000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.75,"359C, Admiralty Drive",18.9,1.44912493660072,103.814713869962,753359,Sembawang MRT,0.59
145054,525000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,111.0,77.75,"360B, Admiralty Drive",18.84,1.44873828964853,103.815232119298,752360,Sembawang MRT,0.54
145055,560000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.75,"359B, Admiralty Drive",18.94,1.44963205506725,103.815084137742,752359,Sembawang MRT,0.56
145056,500000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,111.0,77.83333333333333,"359C, Admiralty Drive",18.9,1.44912493660072,103.814713869962,753359,Sembawang MRT,0.59
145057,610888.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,78.16666666666667,"353C, Admiralty Drive",18.83,1.44975787431726,103.819449183568,753353,Sembawang MRT,0.1
145058,590000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,78.0,"354B, Admiralty Drive",18.92,1.45039898878298,103.818680990646,752354,Sembawang MRT,0.21
145059,520000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,115.0,77.66666666666667,"467, Admiralty Drive",19.24,1.45222667691167,103.814425933159,750467,Sembawang MRT,0.72
145060,582000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.5,"357A, Admiralty Drive",18.93,1.45004399363065,103.817003273639,751357,Sembawang MRT,0.36
145061,590000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,115.0,77.5,"467B, Admiralty Drive",19.15,1.45114148417526,103.813629843094,752467,Sembawang MRT,0.75
145062,578000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,110.0,77.41666666666667,"357B, Admiralty Drive",18.94,1.45024168257745,103.817316100829,752357,Sembawang MRT,0.33
145063,632000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,77.91666666666667,"354C, Admiralty Drive",18.96,1.45064444362685,103.818249469516,753354,Sembawang MRT,0.27
145064,530000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,111.0,80.33333333333333,"486, Admiralty Link",19.6,1.45602740243461,103.816100124988,750486,Sembawang MRT,0.89
145065,522000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.25,"402, Admiralty Link",19.38,1.45389053873224,103.815769086937,750402,Sembawang MRT,0.72
145066,490000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.16666666666667,"403, Admiralty Link",19.37,1.45391726002344,103.816130138927,750403,Sembawang MRT,0.69
145067,760000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,94.16666666666667,"119B, Canberra Cres",18.18,1.44637013931729,103.831574876885,752119,Sembawang MRT,1.32
145068,578000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.66666666666667,"503B, Canberra Link",18.83,1.45039456451382,103.822066427146,752503,Sembawang MRT,0.27
145069,538000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.25,"417, Canberra Road",19.07,1.45199817874292,103.819475589257,750417,Sembawang MRT,0.33
145070,550000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.25,"421, Canberra Road",19.2,1.45299061364993,103.818532777338,750421,Sembawang MRT,0.47
145071,700000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,113.0,94.75,"128A, Canberra Street",18.07,1.44572196543585,103.833276458051,751128,Sembawang MRT,1.52
145072,740000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,113.0,94.83333333333333,"129A, Canberra Street",18.04,1.44525782010492,103.832559693596,751129,Sembawang MRT,1.45
145073,715000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,94.08333333333333,"121C, Canberra Street",18.24,1.44744539468374,103.834503117404,753121,Sembawang MRT,1.62
145074,708000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,113.0,94.5,"108A, Canberra Walk",18.34,1.44776056626366,103.831274677849,751108,Sembawang MRT,1.26
145075,728000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,94.58333333333333,"108C, Canberra Walk",18.28,1.44735330149199,103.831796158318,753108,Sembawang MRT,1.32
145076,710000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,113.0,94.5,"108B, Canberra Walk",18.37,1.44818951673352,103.831856910403,752108,Sembawang MRT,1.32
145077,748888.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,113.0,94.5,"108C, Canberra Walk",18.28,1.44735330149199,103.831796158318,753108,Sembawang MRT,1.32
145078,635000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,113.0,94.33333333333333,"108B, Canberra Walk",18.37,1.44818951673352,103.831856910403,752108,Sembawang MRT,1.32
