_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease
146565,355000.0,2023,2,2023-02-01,North-East,Hougang,3.0,2.0,64.0,63.916666666666664
146566,530000.0,2023,2,2023-02-01,North-East,Hougang,3.0,8.0,67.0,90.83333333333333
146567,535000.0,2023,2,2023-02-01,North-East,Hougang,4.0,8.0,90.0,79.33333333333333
146568,480000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,90.0,79.41666666666667
146569,512888.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,90.0,79.41666666666667
146570,485000.0,2023,2,2023-02-01,North-East,Hougang,4.0,8.0,90.0,79.41666666666667
146571,565000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,93.0,94.75
146572,540000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,93.0,94.75
146573,545000.0,2023,2,2023-02-01,North-East,Hougang,4.0,14.0,93.0,94.75
146574,515000.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,93.0,91.08333333333333
146575,510000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,93.0,91.0
146576,510000.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,96.0,58.0
146577,460000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,104.0,60.833333333333336
146578,505000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,101.0,73.66666666666667
146579,580000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,105.0,68.75
146580,475000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,91.0,61.666666666666664
146581,565000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,104.0,68.75
146582,505000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,96.0,60.75
146583,468888.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,93.0,60.916666666666664
146584,440000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,96.0,60.916666666666664
146585,510000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,100.0,73.66666666666667
146586,448000.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,93.0,59.666666666666664
146587,480000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,84.0,64.16666666666667
146588,433000.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,91.0,61.5
146589,407500.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,93.0,61.583333333333336
146590,485000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,84.0,62.583333333333336
146591,462000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,84.0,63.416666666666664
146592,487000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,104.0,62.416666666666664
146593,518000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,101.0,73.91666666666667
146594,575000.0,2023,2,2023-02-01,North-East,Hougang,4.0,8.0,101.0,73.91666666666667
146595,480000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,100.0,73.58333333333333
146596,510000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,103.0,68.66666666666667
146597,490500.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,103.0,63.166666666666664
146598,452000.0,2023,2,2023-02-01,North-East,Hougang,4.0,8.0,84.0,63.416666666666664
146599,536000.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,100.0,74.91666666666667
146600,515000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,101.0,74.66666666666667
146601,485000.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,104.0,61.5
146602,460000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,103.0,60.75
146603,612000.0,2023,2,2023-02-01,North-East,Hougang,4.0,14.0,93.0,93.41666666666667
146604,600000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,92.0,91.33333333333333
146605,700000.0,2023,2,2023-02-01,North-East,Hougang,4.0,8.0,92.0,90.75
146606,615000.0,2023,2,2023-02-01,North-East,Hougang,4.0,2.0,93.0,94.16666666666667
146607,682888.0,2023,2,2023-02-01,North-East,Hougang,4.0,5.0,92.0,94.0
146608,700000.0,2023,2,2023-02-01,North-East,Hougang,4.0,11.0,92.0,94.0
146609,745000.0,2023,2,2023-02-01,North-East,Hougang,5.0,8.0,113.0,94.91666666666667
146610,658000.0,2023,2,2023-02-01,North-East,Hougang,5.0,5.0,113.0,94.83333333333333
146611,758000.0,2023,2,2023-02-01,North-East,Hougang,5.0,8.0,113.0,94.83333333333333
146612,753000.0,2023,2,2023-02-01,North-East,Hougang,5.0,14.0,113.0,94.75
146613,780000.0,2023,2,2023-02-01,North-East,Hougang,5.0,2.0,133.0,59.166666666666664
146614,700000.0,2023,2,2023-02-01,North-East,Hougang,5.0,11.0,122.0,68.75
146615,670000.0,2023,2,2023-02-01,North-East,Hougang,5.0,2.0,133.0,59.75
146616,680000.0,2023,2,2023-02-01,North-East,Hougang,5.0,14.0,131.0,59.75
146617,640000.0,2023,2,2023-02-01,North-East,Hougang,5.0,5.0,122.0,66.0
146618,618000.0,2023,2,2023-02-01,North-East,Hougang,5.0,5.0,121.0,75.66666666666667
146619,705000.0,2023,2,2023-02-01,North-East,Hougang,5.0,11.0,122.0,74.0
146620,958000.0,2023,2,2023-02-01,North-East,Hougang,5.0,8.0,140.0,60.583333333333336
146621,723000.0,2023,2,2023-02-01,North-East,Hougang,5.0,8.0,121.0,75.91666666666667
146622,642888.0,2023,2,2023-02-01,North-East,Hougang,5.0,5.0,120.0,75.08333333333333
146623,620000.0,2023,2,2023-02-01,North-East,Hougang,5.0,5.0,120.0,74.25
146624,628000.0,2023,2,2023-02-01,North-East,Hougang,5.0,2.0,121.0,75.33333333333333
146625,540000.0,2023,2,2023-02-01,North-East,Hougang,5.0,2.0,120.0,74.66666666666667
146626,663888.0,2023,2,2023-02-01,North-East,Hougang,5.0,11.0,132.0,61.583333333333336
146627,725000.0,2023,2,2023-02-01,North-East,Hougang,5.0,5.0,113.0,93.33333333333333
146628,725000.0,2023,2,2023-02-01,North-East,Hougang,5.0,11.0,126.0,68.66666666666667
146629,850000.0,2023,2,2023-02-01,North-East,Hougang,5.5,2.0,145.0,63.5
146630,860000.0,2023,2,2023-02-01,North-East,Hougang,5.5,5.0,147.0,62.583333333333336
146631,850000.0,2023,2,2023-02-01,North-East,Hougang,5.5,11.0,149.0,62.5
146632,810000.0,2023,2,2023-02-01,North-East,Hougang,5.5,2.0,146.0,68.66666666666667
146633,715000.0,2023,2,2023-02-01,North-East,Hougang,5.5,5.0,137.0,75.5
146634,868000.0,2023,2,2023-02-01,North-East,Hougang,5.5,8.0,149.0,60.5
146635,400000.0,2023,2,2023-02-01,West,Jurong East,3.0,14.0,74.0,59.416666666666664
146636,385000.0,2023,2,2023-02-01,West,Jurong East,3.0,11.0,68.0,59.166666666666664
146637,428000.0,2023,2,2023-02-01,West,Jurong East,3.0,8.0,82.0,57.333333333333336
146638,340000.0,2023,2,2023-02-01,West,Jurong East,3.0,2.0,67.0,57.333333333333336
146639,370000.0,2023,2,2023-02-01,West,Jurong East,3.0,11.0,68.0,59.083333333333336
146640,330000.0,2023,2,2023-02-01,West,Jurong East,3.0,5.0,68.0,59.166666666666664
146641,418000.0,2023,2,2023-02-01,West,Jurong East,3.0,5.0,82.0,59.666666666666664
146642,360000.0,2023,2,2023-02-01,West,Jurong East,3.0,2.0,67.0,59.666666666666664
146643,375888.0,2023,2,2023-02-01,West,Jurong East,3.0,14.0,67.0,59.666666666666664
146644,305000.0,2023,2,2023-02-01,West,Jurong East,3.0,5.0,73.0,55.25
146645,304000.0,2023,2,2023-02-01,West,Jurong East,3.0,11.0,72.0,55.25
146646,360000.0,2023,2,2023-02-01,West,Jurong East,3.0,14.0,77.0,53.5
146667,1008000.0,2023,2,2023-02-01,West,Jurong East,5.5,20.0,143.0,74.66666666666667
146647,340000.0,2023,2,2023-02-01,West,Jurong East,3.0,11.0,68.0,61.833333333333336
146648,348000.0,2023,2,2023-02-01,West,Jurong East,3.0,8.0,74.0,53.333333333333336
146649,455000.0,2023,2,2023-02-01,West,Jurong East,3.0,23.0,67.0,92.75
146650,488000.0,2023,2,2023-02-01,West,Jurong East,3.0,35.0,72.0,89.58333333333333
146651,470000.0,2023,2,2023-02-01,West,Jurong East,4.0,8.0,104.0,59.333333333333336
146652,450000.0,2023,2,2023-02-01,West,Jurong East,4.0,2.0,91.0,61.166666666666664
146653,472000.0,2023,2,2023-02-01,West,Jurong East,4.0,11.0,91.0,61.166666666666664
146654,510000.0,2023,2,2023-02-01,West,Jurong East,4.0,11.0,104.0,60.583333333333336
146655,420000.0,2023,2,2023-02-01,West,Jurong East,4.0,2.0,97.0,54.916666666666664
146656,450000.0,2023,2,2023-02-01,West,Jurong East,4.0,11.0,97.0,54.75
146657,538000.0,2023,2,2023-02-01,West,Jurong East,4.0,14.0,92.0,89.66666666666667
146658,400000.0,2023,2,2023-02-01,West,Jurong East,4.0,2.0,83.0,63.083333333333336
146659,480000.0,2023,2,2023-02-01,West,Jurong East,4.0,2.0,102.0,74.83333333333333
146660,530888.0,2023,2,2023-02-01,West,Jurong East,4.0,5.0,101.0,74.91666666666667
146661,700000.0,2023,2,2023-02-01,West,Jurong East,5.0,17.0,120.0,57.833333333333336
146662,560000.0,2023,2,2023-02-01,West,Jurong East,5.0,5.0,126.0,59.0
146663,505000.0,2023,2,2023-02-01,West,Jurong East,5.0,8.0,117.0,55.666666666666664
146664,755000.0,2023,2,2023-02-01,West,Jurong East,5.0,23.0,121.0,75.25
146665,675000.0,2023,2,2023-02-01,West,Jurong East,5.0,11.0,121.0,75.08333333333333
146666,710000.0,2023,2,2023-02-01,West,Jurong East,5.5,5.0,149.0,61.5
146980,570000.0,2023,2,2023-02-01,North-East,Punggol,4.0,11.0,92.0,90.83333333333333
146668,1000000.0,2023,2,2023-02-01,West,Jurong East,5.5,17.0,143.0,74.66666666666667
146669,970000.0,2023,2,2023-02-01,West,Jurong East,5.5,5.0,144.0,74.66666666666667
146670,730000.0,2023,2,2023-02-01,West,Jurong East,5.5,5.0,141.0,61.333333333333336
146671,770000.0,2023,2,2023-02-01,West,Jurong East,5.5,2.0,144.0,74.91666666666667
146672,910000.0,2023,2,2023-02-01,West,Jurong East,5.5,5.0,143.0,74.91666666666667
146673,296000.0,2023,2,2023-02-01,West,Jurong West,2.0,2.0,47.0,90.25
146674,280000.0,2023,2,2023-02-01,West,Jurong West,3.0,14.0,59.0,54.5
146675,310000.0,2023,2,2023-02-01,West,Jurong West,3.0,23.0,59.0,51.75
146676,280000.0,2023,2,2023-02-01,West,Jurong West,3.0,11.0,59.0,54.5
146677,298000.0,2023,2,2023-02-01,West,Jurong West,3.0,8.0,59.0,51.666666666666664
146678,303000.0,2023,2,2023-02-01,West,Jurong West,3.0,2.0,65.0,52.333333333333336
146679,303000.0,2023,2,2023-02-01,West,Jurong West,3.0,8.0,65.0,52.25
146680,295000.0,2023,2,2023-02-01,West,Jurong West,3.0,2.0,67.0,47.916666666666664
146681,373000.0,2023,2,2023-02-01,West,Jurong West,3.0,8.0,73.0,60.583333333333336
146682,366088.0,2023,2,2023-02-01,West,Jurong West,3.0,5.0,74.0,62.25
146683,360000.0,2023,2,2023-02-01,West,Jurong West,3.0,11.0,67.0,61.416666666666664
146684,338000.0,2023,2,2023-02-01,West,Jurong West,3.0,2.0,67.0,61.25
146685,375000.0,2023,2,2023-02-01,West,Jurong West,3.0,8.0,73.0,60.666666666666664
146686,350000.0,2023,2,2023-02-01,West,Jurong West,3.0,5.0,67.0,60.916666666666664
146687,405000.0,2023,2,2023-02-01,West,Jurong West,3.0,5.0,88.0,62.166666666666664
147023,598000.0,2023,2,2023-02-01,North-East,Punggol,5.0,11.0,110.0,81.0
146688,360000.0,2023,2,2023-02-01,West,Jurong West,3.0,11.0,67.0,59.333333333333336
146689,375000.0,2023,2,2023-02-01,West,Jurong West,3.0,2.0,82.0,58.333333333333336
146690,290000.0,2023,2,2023-02-01,West,Jurong West,3.0,5.0,67.0,47.416666666666664
146691,292000.0,2023,2,2023-02-01,West,Jurong West,3.0,5.0,61.0,50.5
146692,288000.0,2023,2,2023-02-01,West,Jurong West,3.0,5.0,61.0,50.5
146693,525000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,94.0,94.5
146694,580000.0,2023,2,2023-02-01,West,Jurong West,4.0,14.0,93.0,91.16666666666667
146695,490000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,102.0,73.58333333333333
146696,408000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,90.0,78.0
146697,436000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,104.0,65.75
146698,450000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,104.0,65.75
146699,580000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,102.0,74.16666666666667
146700,495000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,95.0,76.5
146701,450000.0,2023,2,2023-02-01,West,Jurong West,4.0,14.0,85.0,78.08333333333333
146702,430000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,91.0,61.416666666666664
146703,468000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,100.0,61.75
146704,470000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,91.0,61.083333333333336
146705,460000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,92.0,61.083333333333336
146706,425000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,84.0,61.416666666666664
146707,430000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,106.0,60.583333333333336
146708,446000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,104.0,60.5
146709,483000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,104.0,60.666666666666664
146710,460000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,118.0,60.583333333333336
146711,650000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,95.0,76.33333333333333
146712,480000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,103.0,60.0
146713,535000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,107.0,60.583333333333336
146714,450000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,91.0,58.25
146715,436500.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,90.0,74.41666666666667
146716,525888.0,2023,2,2023-02-01,West,Jurong West,4.0,14.0,90.0,77.16666666666667
146717,450000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,90.0,74.41666666666667
146718,510000.0,2023,2,2023-02-01,West,Jurong West,4.0,14.0,91.0,76.5
146719,480000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,90.0,76.41666666666667
146720,490000.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,106.0,71.41666666666667
146721,485000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,110.0,72.58333333333333
146722,425888.0,2023,2,2023-02-01,West,Jurong West,4.0,11.0,106.0,69.91666666666667
146723,447000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,104.0,65.83333333333333
146724,455000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,104.0,72.58333333333333
146725,445000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,107.0,69.66666666666667
146726,460000.0,2023,2,2023-02-01,West,Jurong West,4.0,14.0,108.0,72.16666666666667
146727,435000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,105.0,65.41666666666667
146728,443000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,105.0,65.16666666666667
146729,438888.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,103.0,64.41666666666667
146730,440000.0,2023,2,2023-02-01,West,Jurong West,4.0,2.0,110.0,71.83333333333333
146731,439500.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,104.0,66.66666666666667
146732,570000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,93.0,94.75
146733,550000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,93.0,94.75
146734,570000.0,2023,2,2023-02-01,West,Jurong West,4.0,14.0,93.0,94.75
146735,518000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,93.0,91.33333333333333
146736,562000.0,2023,2,2023-02-01,West,Jurong West,4.0,17.0,93.0,91.25
146737,538000.0,2023,2,2023-02-01,West,Jurong West,4.0,8.0,93.0,94.66666666666667
146738,463000.0,2023,2,2023-02-01,West,Jurong West,4.0,5.0,106.0,72.08333333333333
146739,653000.0,2023,2,2023-02-01,West,Jurong West,5.0,8.0,112.0,91.0
146740,715000.0,2023,2,2023-02-01,West,Jurong West,5.0,8.0,114.0,94.41666666666667
146741,688000.0,2023,2,2023-02-01,West,Jurong West,5.0,8.0,114.0,94.5
146742,518000.0,2023,2,2023-02-01,West,Jurong West,5.0,11.0,111.0,78.08333333333333
146743,525000.0,2023,2,2023-02-01,West,Jurong West,5.0,2.0,115.0,76.41666666666667
146744,523000.0,2023,2,2023-02-01,West,Jurong West,5.0,8.0,113.0,79.75
146745,518000.0,2023,2,2023-02-01,West,Jurong West,5.0,14.0,111.0,77.91666666666667
146746,571888.0,2023,2,2023-02-01,West,Jurong West,5.0,5.0,133.0,61.083333333333336
146747,558000.0,2023,2,2023-02-01,West,Jurong West,5.0,5.0,111.0,78.75
146748,550000.0,2023,2,2023-02-01,West,Jurong West,5.0,5.0,120.0,74.58333333333333
146749,575000.0,2023,2,2023-02-01,West,Jurong West,5.0,17.0,110.0,77.83333333333333
146750,605000.0,2023,2,2023-02-01,West,Jurong West,5.0,17.0,110.0,76.41666666666667
146751,585000.0,2023,2,2023-02-01,West,Jurong West,5.0,17.0,110.0,77.41666666666667
146752,560000.0,2023,2,2023-02-01,West,Jurong West,5.0,11.0,122.0,66.5
146753,570000.0,2023,2,2023-02-01,West,Jurong West,5.0,2.0,128.0,69.83333333333333
146754,570000.0,2023,2,2023-02-01,West,Jurong West,5.0,8.0,127.0,69.91666666666667
146755,470000.0,2023,2,2023-02-01,West,Jurong West,5.0,2.0,121.0,65.25
146756,531000.0,2023,2,2023-02-01,West,Jurong West,5.0,2.0,110.0,84.58333333333333
146757,610000.0,2023,2,2023-02-01,West,Jurong West,5.0,8.0,121.0,73.58333333333333
146758,595000.0,2023,2,2023-02-01,West,Jurong West,5.0,2.0,124.0,73.5
146759,605000.0,2023,2,2023-02-01,West,Jurong West,5.0,11.0,119.0,73.41666666666667
146760,725000.0,2023,2,2023-02-01,West,Jurong West,5.0,17.0,113.0,94.75
146761,725000.0,2023,2,2023-02-01,West,Jurong West,5.0,11.0,113.0,94.66666666666667
146762,565000.0,2023,2,2023-02-01,West,Jurong West,5.0,2.0,128.0,72.08333333333333
146763,565000.0,2023,2,2023-02-01,West,Jurong West,5.5,2.0,126.0,78.08333333333333
146764,868000.0,2023,2,2023-02-01,West,Jurong West,5.5,11.0,151.0,61.333333333333336
146765,650000.0,2023,2,2023-02-01,West,Jurong West,5.5,2.0,150.0,61.5
146766,688000.0,2023,2,2023-02-01,West,Jurong West,5.5,8.0,131.0,76.58333333333333
146767,630000.0,2023,2,2023-02-01,West,Jurong West,5.5,5.0,131.0,76.58333333333333
146768,680000.0,2023,2,2023-02-01,West,Jurong West,5.5,5.0,130.0,77.58333333333333
146769,665000.0,2023,2,2023-02-01,West,Jurong West,5.5,2.0,147.0,69.83333333333333
146770,675000.0,2023,2,2023-02-01,West,Jurong West,5.5,5.0,141.0,72.83333333333333
146771,690000.0,2023,2,2023-02-01,West,Jurong West,5.5,11.0,145.0,69.33333333333333
146772,690000.0,2023,2,2023-02-01,West,Jurong West,5.5,5.0,146.0,69.41666666666667
146773,635000.0,2023,2,2023-02-01,West,Jurong West,5.5,2.0,147.0,64.75
146774,690000.0,2023,2,2023-02-01,West,Jurong West,5.5,2.0,147.0,64.08333333333333
146775,826800.0,2023,2,2023-02-01,West,Jurong West,5.5,11.0,139.0,73.08333333333333
146776,755000.0,2023,2,2023-02-01,West,Jurong West,5.5,11.0,147.0,66.75
146777,400888.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,5.0,68.0,55.666666666666664
146778,400000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,11.0,68.0,55.666666666666664
146779,342000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,5.0,68.0,48.166666666666664
146780,700000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,26.0,68.0,93.91666666666667
146781,340000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,8.0,66.0,48.0
146782,700000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,17.0,68.0,93.83333333333333
146783,718000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,38.0,68.0,93.91666666666667
146784,888000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,2.0,98.0,48.5
146785,290000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,8.0,56.0,46.5
146786,930000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,2.0,100.2,48.5
146787,309000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,5.0,60.0,45.0
146788,360000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,5.0,65.0,50.5
146789,295000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,5.0,65.0,56.916666666666664
146790,345000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,14.0,59.0,49.5
146791,355000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,2.0,60.0,62.333333333333336
146792,450000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,8.0,82.0,58.166666666666664
146793,505000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,11.0,74.0,59.333333333333336
146794,629000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,17.0,67.0,88.33333333333333
146795,398000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,11.0,65.0,51.0
146796,365000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,11.0,65.0,49.916666666666664
146797,300000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,2.0,66.0,50.583333333333336
146798,315000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,5.0,65.0,50.0
146799,345000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,3.0,11.0,65.0,49.916666666666664
146800,878800.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,26.0,92.0,88.33333333333333
146801,777000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,8.0,92.0,88.25
146802,795000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,14.0,92.0,88.33333333333333
146803,962000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,35.0,94.0,87.0
146804,690000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,5.0,102.0,73.58333333333333
146805,640000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,2.0,101.0,73.83333333333333
146806,625000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,2.0,102.0,74.91666666666667
146807,600000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,2.0,91.0,52.833333333333336
146808,590000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,11.0,91.0,52.916666666666664
146809,500000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,2.0,75.0,77.83333333333333
146810,818000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,20.0,93.0,93.83333333333333
146811,602000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,5.0,83.0,63.25
146812,635000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,8.0,103.0,63.416666666666664
146813,610000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,5.0,104.0,63.25
146814,830000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,2.0,93.0,93.83333333333333
146815,910000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,11.0,93.0,93.91666666666667
146816,515000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,8.0,95.0,57.333333333333336
146817,548000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,11.0,84.0,61.083333333333336
146818,920000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,8.0,88.0,93.58333333333333
146819,870000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,5.0,95.0,93.5
146820,948888.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,14.0,95.0,93.5
146821,735000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,5.0,85.0,82.75
146822,790888.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,14.0,90.0,82.66666666666667
146823,465000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,20.0,91.0,50.25
146824,450000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,17.0,91.0,50.0
146825,460000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,11.0,91.0,49.916666666666664
146826,630000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,2.0,107.0,70.75
146827,510000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,4.0,11.0,87.0,50.666666666666664
146828,1208888.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,20.0,119.0,87.0
146829,850000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,14.0,122.0,57.75
146830,650000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,8.0,117.0,50.5
146831,810000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,5.0,131.0,62.0
146832,718000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,17.0,105.0,77.75
146833,900000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,8.0,121.0,63.5
146834,775000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,23.0,114.0,51.0
146835,895000.0,2023,2,2023-02-01,Central,Kallang/Whampoa,5.0,8.0,110.0,82.75
146836,398000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,2.0,65.0,51.333333333333336
146837,500000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,8.0,76.0,51.333333333333336
146838,460000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,5.0,76.0,51.333333333333336
146839,522888.0,2023,2,2023-02-01,Central,Marine Parade,3.0,11.0,76.0,51.25
146840,425000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,8.0,76.0,51.25
146841,420000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,5.0,77.0,51.0
146842,428000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,8.0,70.0,51.083333333333336
146843,450000.0,2023,2,2023-02-01,Central,Marine Parade,3.0,5.0,76.0,51.333333333333336
146844,590000.0,2023,2,2023-02-01,Central,Marine Parade,4.0,11.0,87.0,52.083333333333336
146845,680000.0,2023,2,2023-02-01,Central,Marine Parade,4.0,11.0,82.0,52.333333333333336
146846,645888.0,2023,2,2023-02-01,Central,Marine Parade,5.0,5.0,122.0,51.0
146847,838000.0,2023,2,2023-02-01,Central,Marine Parade,5.0,8.0,120.0,51.0
146848,535000.0,2023,2,2023-02-01,East,Pasir Ris,4.0,5.0,104.0,72.58333333333333
146849,510000.0,2023,2,2023-02-01,East,Pasir Ris,4.0,8.0,104.0,71.5
146850,568888.0,2023,2,2023-02-01,East,Pasir Ris,4.0,8.0,106.0,65.83333333333333
146851,533000.0,2023,2,2023-02-01,East,Pasir Ris,4.0,5.0,104.0,65.91666666666667
