_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude
152405,830000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,93.0,94.58333333333333,0.1291668945862472,1.33196249675669,103.941467643694
152406,760000.0,2023,5,2023-05-01,East,Bedok,4.0,8.0,93.0,94.58333333333333,0.1266163619479841,1.33003736213542,103.940842245677
152407,770000.0,2023,5,2023-05-01,East,Bedok,4.0,8.0,93.0,94.58333333333333,0.12623123867295827,1.3304987981324,103.939995686405
152408,465000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,92.0,56.916666666666664,0.10578731056834356,1.33436836445678,103.915682191976
152409,540000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,104.0,62.833333333333336,0.10313334784043371,1.33486976872987,103.912526824975
152410,485000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,84.0,63.083333333333336,0.1042856523554907,1.33576929801793,103.912779600202
152411,485000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,99.0,61.333333333333336,0.09535565663527468,1.33023193004172,103.909386972458
152412,450000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,84.0,62.666666666666664,0.09986215994678127,1.33235744118922,103.911767964622
152413,560000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,103.0,62.833333333333336,0.10034541669675301,1.3327954519622,103.911813210599
152414,518600.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,84.0,63.083333333333336,0.1042856523554907,1.33576929801793,103.912779600202
152427,606000.0,2023,5,2023-05-01,East,Bedok,5.0,5.0,125.0,54.5,0.12981308611986186,1.3342332740943,103.93984305789
152428,910000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,113.0,94.66666666666667,0.12596154143360816,1.32991427421905,103.940310513079
152429,940000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,113.0,94.58333333333333,0.12596154143360816,1.32991427421905,103.940310513079
152430,1000000.0,2023,5,2023-05-01,East,Bedok,5.0,11.0,105.0,90.33333333333333,0.11402158238531546,1.33666009454076,103.921624733709
152431,652888.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,121.0,56.583333333333336,0.11605197079643492,1.33703060322387,103.923284613437
152432,740000.0,2023,5,2023-05-01,East,Bedok,5.0,14.0,115.0,76.66666666666667,0.12628423130940458,1.33621988981785,103.934327587356
152433,668000.0,2023,5,2023-05-01,East,Bedok,5.0,11.0,114.0,50.75,0.10559400763125182,1.32400911794369,103.925848135552
152434,830000.0,2023,5,2023-05-01,East,Bedok,5.0,2.0,113.0,92.58333333333333,0.10698329900254366,1.32799794181798,103.923248603049
152435,930000.0,2023,5,2023-05-01,East,Bedok,5.5,11.0,143.0,69.16666666666667,0.13249694869081075,1.33387673357825,103.942883460977
152436,855000.0,2023,5,2023-05-01,East,Bedok,5.5,11.0,150.0,61.5,0.09514904910520428,1.33067394377665,103.908738351193
152437,770000.0,2023,5,2023-05-01,East,Bedok,5.5,2.0,144.0,69.66666666666667,0.09279127061250736,1.33210132151895,103.904953194958
152438,1110888.0,2023,5,2023-05-01,East,Bedok,5.5,17.0,143.0,71.66666666666667,0.11427388355098955,1.32235386630343,103.936183263112
152262,415000.0,2023,5,2023-05-01,North-East,Ang Mo Kio,3.0,14.0,74.0,55.333333333333336,0.08711728706739486,1.36495953274783,103.855197097728
152263,385000.0,2023,5,2023-05-01,North-East,Ang Mo Kio,3.0,8.0,67.0,55.75,0.09279005601624002,1.37138855070768,103.855953346739
152458,638000.0,2023,5,2023-05-01,Central,Bishan,4.0,5.0,102.0,74.08333333333333,0.08908542286988141,1.35666114854932,103.844930577727
152459,688000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,95.0,61.0,0.08906376229714685,1.35048016607758,103.838771255828
152439,462888.0,2023,5,2023-05-01,Central,Bishan,3.0,5.0,64.0,61.583333333333336,0.0758394855061626,1.3478007201456,103.849316086687
152440,488000.0,2023,5,2023-05-01,Central,Bishan,3.0,2.0,64.0,62.75,0.07143960093198487,1.34566334804942,103.851578599165
152441,440000.0,2023,5,2023-05-01,Central,Bishan,3.0,2.0,64.0,62.916666666666664,0.10620590562544563,1.36294455374689,103.834093500169
152442,350000.0,2023,5,2023-05-01,Central,Bishan,3.0,8.0,68.0,49.5,0.0952426131779569,1.3572844410824,103.839396679952
152443,327000.0,2023,5,2023-05-01,Central,Bishan,3.0,2.0,65.0,49.416666666666664,0.09588383969026215,1.3543527093097,103.835823721667
152444,320000.0,2023,5,2023-05-01,Central,Bishan,3.0,8.0,68.0,49.5,0.0952426131779569,1.3572844410824,103.839396679952
152445,670000.0,2023,5,2023-05-01,Central,Bishan,4.0,5.0,89.0,61.583333333333336,0.0758394855061626,1.3478007201456,103.849316086687
152446,750000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,104.0,61.583333333333336,0.07560836137771254,1.34610070068315,103.847847191353
152447,635000.0,2023,5,2023-05-01,Central,Bishan,4.0,5.0,103.0,63.25,0.06991127007190912,1.34476326355535,103.852206845531
152448,698000.0,2023,5,2023-05-01,Central,Bishan,4.0,8.0,89.0,61.583333333333336,0.0758394855061626,1.3478007201456,103.849316086687
152449,683000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,85.0,64.0,0.07464415737150532,1.34976201896994,103.852472713646
152450,710000.0,2023,5,2023-05-01,Central,Bishan,4.0,11.0,85.0,64.0,0.07464415737150532,1.34976201896994,103.852472713646
152460,842000.0,2023,5,2023-05-01,Central,Bishan,5.0,8.0,123.0,64.33333333333333,0.06907307784028616,1.34481148576572,103.853093259973
152461,928000.0,2023,5,2023-05-01,Central,Bishan,5.0,17.0,121.0,62.75,0.07450717013625785,1.3451431233477,103.847990805259
152462,880000.0,2023,5,2023-05-01,Central,Bishan,5.0,11.0,121.0,62.583333333333336,0.07455318098161157,1.34551249132105,103.848314162387
