_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude,nearest_station_0,dist_to_station0
153310,745000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,2.0,150.0,69.25,14.9,1.37110870483675,103.962453963376,Pasir Ris MRT,1.48
153311,818000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,2.0,148.0,68.58333333333333,14.69,1.37315409877617,103.958128748489,Pasir Ris MRT,0.98
153312,800000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,2.0,144.0,68.58333333333333,13.92,1.36892715013275,103.952653834886,Pasir Ris MRT,0.59
153313,1000000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,5.0,148.0,68.58333333333333,13.75,1.36974950862984,103.949793789445,Pasir Ris MRT,0.37
153314,760000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,5.0,145.0,69.41666666666667,13.95,1.37665440089895,103.94523481723,Pasir Ris MRT,0.6
153315,830000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,5.0,145.0,69.66666666666667,13.89,1.37570880072598,103.945481758625,Pasir Ris MRT,0.52
153316,848888.0,2023,5,2023-05-01,East,Pasir Ris,5.5,2.0,148.0,71.5,13.93,1.37442572678737,103.947355954709,Pasir Ris MRT,0.26
153317,958000.0,2023,5,2023-05-01,East,Pasir Ris,5.5,2.0,152.0,71.5,14.0,1.37535084700775,103.947376563493,Pasir Ris MRT,0.33
153318,323000.0,2023,5,2023-05-01,North-East,Punggol,2.0,5.0,47.0,94.5,14.5,1.40074548338815,103.919147319014,Kadaloor LRT,0.32
153319,325000.0,2023,5,2023-05-01,North-East,Punggol,2.0,2.0,47.0,94.58333333333333,13.47,1.40158066096097,103.890310335343,Farmway LRT,0.5
153320,358000.0,2023,5,2023-05-01,North-East,Punggol,2.0,14.0,47.0,94.58333333333333,14.88,1.41225569065015,103.899575835016,Nibong LRT,0.1
153321,355000.0,2023,5,2023-05-01,North-East,Punggol,2.0,11.0,47.0,94.58333333333333,14.88,1.41225569065015,103.899575835016,Nibong LRT,0.1
153322,300000.0,2023,5,2023-05-01,North-East,Punggol,2.0,2.0,37.0,94.58333333333333,14.89,1.41243613191501,103.899133553079,Nibong LRT,0.15
153323,435000.0,2023,5,2023-05-01,North-East,Punggol,3.0,14.0,68.0,93.08333333333333,13.37,1.3948377810528,103.907584681234,Meridian LRT,0.28
153324,450000.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,67.0,93.08333333333333,14.58,1.40172153675655,103.918690999509,Kadaloor LRT,0.34
153325,415000.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,65.0,91.58333333333333,14.75,1.40667672210889,103.911613297113,Oasis LRT,0.5
153326,465000.0,2023,5,2023-05-01,North-East,Punggol,3.0,14.0,69.0,89.91666666666667,14.06,1.40034369782027,103.91054120733,Oasis LRT,0.32
153327,451000.0,2023,5,2023-05-01,North-East,Punggol,3.0,11.0,65.0,92.16666666666667,14.29,1.39943218267508,103.917510729317,Kadaloor LRT,0.1
153328,455888.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,68.0,94.58333333333333,14.55,1.40122538798494,103.919128590087,Kadaloor LRT,0.34
153329,470000.0,2023,5,2023-05-01,North-East,Punggol,3.0,14.0,68.0,94.58333333333333,14.5,1.40074548338815,103.919147319014,Kadaloor LRT,0.32
153330,475000.0,2023,5,2023-05-01,North-East,Punggol,3.0,8.0,67.0,90.16666666666667,13.79,1.40136153880902,103.901127199853,Cove LRT,0.59
153331,456000.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,67.0,90.16666666666667,13.79,1.40136153880902,103.901127199853,Cove LRT,0.59
153332,435000.0,2023,5,2023-05-01,North-East,Punggol,3.0,2.0,67.0,90.66666666666667,13.57,1.39965440414761,103.899915641085,Compassvale LRT,0.57
153333,445000.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,67.0,90.58333333333333,13.56,1.39930949012592,103.900792344556,Compassvale LRT,0.53
153334,440000.0,2023,5,2023-05-01,North-East,Punggol,3.0,2.0,67.0,90.08333333333333,13.79,1.40146324574732,103.900761051711,Compassvale LRT,0.77
153335,450000.0,2023,5,2023-05-01,North-East,Punggol,3.0,2.0,67.0,91.83333333333333,14.42,1.40800694944027,103.899074357998,Sumang LRT,0.08
153336,475888.0,2023,5,2023-05-01,North-East,Punggol,3.0,14.0,68.0,92.16666666666667,14.13,1.40592709928122,103.897013157327,Sumang LRT,0.33
153337,412000.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,68.0,92.16666666666667,14.13,1.40592709928122,103.897013157327,Sumang LRT,0.33
153338,460000.0,2023,5,2023-05-01,North-East,Punggol,3.0,8.0,68.0,93.41666666666667,14.41,1.40826187839775,103.898017940475,Sumang LRT,0.06
153339,452000.0,2023,5,2023-05-01,North-East,Punggol,3.0,14.0,68.0,94.66666666666667,13.55,1.40102194426632,103.895064879651,Farmway LRT,0.77
153340,450000.0,2023,5,2023-05-01,North-East,Punggol,3.0,8.0,68.0,94.66666666666667,13.58,1.40182753843533,103.893372218499,Farmway LRT,0.69
153341,428888.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,68.0,94.66666666666667,13.59,1.40152166566132,103.894626712465,Farmway LRT,0.76
153342,470000.0,2023,5,2023-05-01,North-East,Punggol,3.0,11.0,68.0,94.66666666666667,13.61,1.40151003643786,103.895420741116,Sengkang MRT,1.09
153343,438000.0,2023,5,2023-05-01,North-East,Punggol,3.0,5.0,68.0,94.58333333333333,13.59,1.40152166566132,103.894626712465,Farmway LRT,0.76
153344,450000.0,2023,5,2023-05-01,North-East,Punggol,3.0,17.0,68.0,94.58333333333333,13.51,1.40203576124081,103.890116621791,Farmway LRT,0.55
153345,450000.0,2023,5,2023-05-01,North-East,Punggol,3.0,11.0,68.0,94.58333333333333,13.58,1.40182753843533,103.893372218499,Farmway LRT,0.69
153346,475000.0,2023,5,2023-05-01,North-East,Punggol,3.0,11.0,68.0,92.75,13.99,1.40494870154993,103.896007686194,Sumang LRT,0.48
153347,493000.0,2023,5,2023-05-01,North-East,Punggol,3.0,20.0,68.0,94.58333333333333,14.89,1.41243613191501,103.899133553079,Nibong LRT,0.15
153348,455000.0,2023,5,2023-05-01,North-East,Punggol,3.0,11.0,68.0,92.58333333333333,14.12,1.40604907945801,103.896179521001,Sumang LRT,0.38
153349,478000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,91.0,79.58333333333333,13.23,1.39233540545797,103.91018078305,Meridian LRT,0.52
153350,638250.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,94.33333333333333,14.67,1.4042634439442,103.915371364318,Oasis LRT,0.37
153351,615000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,94.33333333333333,14.62,1.40407354883276,103.914648681819,Oasis LRT,0.29
153352,672000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,94.33333333333333,14.53,1.40302713233008,103.915005575569,Oasis LRT,0.27
153353,603000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,94.33333333333333,14.62,1.40407354883276,103.914648681819,Oasis LRT,0.29
153354,480000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,91.0,79.58333333333333,13.31,1.39317299390016,103.910055332313,Meridian LRT,0.43
153355,680000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,94.25,14.55,1.40279379493336,103.915878602831,Oasis LRT,0.36
153356,585000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,94.25,14.53,1.40302713233008,103.915005575569,Oasis LRT,0.27
153357,495000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,85.0,78.75,13.42,1.39397053057079,103.910663559632,Meridian LRT,0.38
153358,650000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,94.33333333333333,14.7,1.40470105849924,103.91498813455,Oasis LRT,0.37
153359,588000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,90.0,91.66666666666667,14.82,1.40759031189113,103.910923572748,Oasis LRT,0.62
153360,575000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,90.0,79.58333333333333,13.96,1.3999679293622,103.90901300279,Meridian LRT,0.34
153361,580000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,96.0,88.66666666666667,14.37,1.40355883669341,103.910153513143,Oasis LRT,0.32
153362,555000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,90.0,91.66666666666667,14.82,1.40759031189113,103.910923572748,Oasis LRT,0.62
153363,548000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,90.0,91.58333333333333,14.71,1.40619118291017,103.911699311071,Oasis LRT,0.45
153364,580000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,92.0,88.66666666666667,14.38,1.40386056428575,103.909541012348,Oasis LRT,0.4
153365,596888.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,94.0,88.25,14.2,1.40267896973516,103.908106143006,Oasis LRT,0.52
153366,605000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,94.0,88.25,14.16,1.40271329864642,103.907246242924,Cove LRT,0.41
153367,590000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,88.25,14.13,1.40214702207143,103.907831931777,Cove LRT,0.38
153368,592888.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,94.0,88.16666666666667,14.21,1.40296400750639,103.907847415747,Oasis LRT,0.55
153369,682000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,95.0,88.25,14.48,1.40608143462906,103.906438377943,Teck Lee LRT,0.74
153370,530000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,95.0,89.41666666666667,14.26,1.40211730418562,103.911081490497,Oasis LRT,0.18
153371,640000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,91.83333333333333,14.38,1.40212769104002,103.913578463409,Oasis LRT,0.1
153372,650000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,91.83333333333333,14.38,1.40212769104002,103.913578463409,Oasis LRT,0.1
153373,602000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,92.41666666666667,14.51,1.40528964160836,103.909204123728,Oasis LRT,0.51
153374,615000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,89.33333333333333,14.28,1.40239328837618,103.910696806603,Oasis LRT,0.23
153375,585000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,88.66666666666667,14.43,1.40507771619281,103.90775993572,Cove LRT,0.67
153376,620000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,88.66666666666667,14.39,1.40472652611435,103.907623552659,Cove LRT,0.63
153377,582888.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,89.41666666666667,14.22,1.40112635117272,103.912462739151,Oasis LRT,0.13
153378,605000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,89.33333333333333,14.26,1.40211730418562,103.911081490497,Oasis LRT,0.18
153379,536000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,94.58333333333333,14.5,1.40074548338815,103.919147319014,Kadaloor LRT,0.32
153380,555000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,94.58333333333333,14.51,1.40057277879052,103.919657048683,Kadaloor LRT,0.36
153381,572000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,94.58333333333333,14.48,1.40017361074941,103.919720354546,Kadaloor LRT,0.36
153382,608000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,94.58333333333333,14.48,1.40017361074941,103.919720354546,Kadaloor LRT,0.36
153383,570000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,92.0,90.0,13.56,1.39374676775181,103.914001603344,Riviera LRT,0.26
153384,620000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,88.75,13.9,1.40347414894291,103.897938437602,Sumang LRT,0.55
153385,510000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,90.0,80.33333333333333,13.68,1.39953661476964,103.903245841272,Cove LRT,0.3
153386,660000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,99.0,88.75,13.9,1.40331378111347,103.898358925104,Sumang LRT,0.57
153387,635000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,95.0,88.83333333333333,13.9,1.40347414894291,103.897938437602,Sumang LRT,0.55
153388,512000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,91.0,78.83333333333333,13.62,1.39709453228144,103.907955363138,Meridian LRT,0.11
153389,575000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,92.16666666666667,13.87,1.40379930905886,103.895988121768,Sumang LRT,0.59
153390,525000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,90.0,80.58333333333333,13.51,1.39803321474777,103.90307258196,Cove LRT,0.35
153391,575000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,92.16666666666667,13.86,1.40382339950391,103.895547769394,Sumang LRT,0.61
153392,558888.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,92.16666666666667,13.94,1.40451590916739,103.895664857315,Sumang LRT,0.54
153393,482000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,90.0,79.08333333333333,13.78,1.39920394199205,103.906740821201,Cove LRT,0.09
153394,610000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,95.0,88.91666666666667,13.96,1.40237799447767,103.903039523309,Cove LRT,0.47
153395,570000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,89.25,13.98,1.40273620716859,103.902352112902,Cove LRT,0.55
153396,615000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,97.0,88.91666666666667,13.86,1.40157247042169,103.902619076474,Cove LRT,0.45
153397,581888.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,92.0,90.58333333333333,13.61,1.39973051378134,103.900935406518,Cove LRT,0.56
153398,545000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,90.0,83.33333333333333,13.98,1.40138691564121,103.90608123416,Cove LRT,0.23
153399,562000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,90.0,83.33333333333333,13.98,1.40138691564121,103.90608123416,Cove LRT,0.23
153400,615000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,90.0,13.91,1.40285706492636,103.900067172851,Sumang LRT,0.64
153401,580000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,92.0,91.91666666666667,14.42,1.40800694944027,103.899074357998,Sumang LRT,0.08
153402,700000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,90.0,13.96,1.40314525876874,103.900666001893,Sumang LRT,0.63
153403,700000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,89.91666666666667,14.05,1.40394165900883,103.901034337843,Sumang LRT,0.57
153404,650000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,92.0,92.16666666666667,14.61,1.40932267495625,103.900801836373,Nibong LRT,0.28
153405,605000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,92.0,92.16666666666667,14.61,1.40932267495625,103.900801836373,Nibong LRT,0.28
153406,600000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,92.16666666666667,14.12,1.40601534722271,103.896508270967,Sumang LRT,0.35
153407,633000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,93.41666666666667,14.35,1.40789778716346,103.897370752408,Sumang LRT,0.15
153408,615000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,92.0,91.16666666666667,14.12,1.40557473862472,103.897925654424,Sumang LRT,0.33
153409,598000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,92.16666666666667,14.0,1.40488489257322,103.896351333072,Sumang LRT,0.46
153410,591000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,93.41666666666667,14.41,1.40826187839775,103.898017940475,Sumang LRT,0.06
153411,650000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,93.33333333333333,14.33,1.40795602683384,103.896400767911,Sumang LRT,0.25
153412,530000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,94.58333333333333,13.51,1.40181105531617,103.890815263088,Farmway LRT,0.54
153413,540000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,94.66666666666667,13.51,1.40112566398084,103.893476425427,Farmway LRT,0.64
153414,605000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,94.66666666666667,13.56,1.40098554950776,103.89567454466,Sengkang MRT,1.03
153415,578888.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,94.58333333333333,13.51,1.40181105531617,103.890815263088,Farmway LRT,0.54
153416,606888.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,94.66666666666667,13.59,1.40152166566132,103.894626712465,Farmway LRT,0.76
153417,565000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,94.58333333333333,13.56,1.40212735474243,103.891464755643,Farmway LRT,0.6
153418,575000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,93.0,94.66666666666667,13.57,1.40150839589079,103.894127051818,Farmway LRT,0.72
153419,567000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,93.0,94.5,13.56,1.40212735474243,103.891464755643,Farmway LRT,0.6
153420,530000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,94.58333333333333,13.55,1.40229542971451,103.890631891929,Farmway LRT,0.59
153421,570000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,94.66666666666667,13.55,1.40102194426632,103.895064879651,Farmway LRT,0.77
153422,540000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,94.66666666666667,13.58,1.40182753843533,103.893372218499,Farmway LRT,0.69
153423,590000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,94.58333333333333,13.51,1.40181105531617,103.890815263088,Farmway LRT,0.54
153424,560000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,93.0,94.58333333333333,13.51,1.40203576124081,103.890116621791,Farmway LRT,0.55
153425,515000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,93.0,94.58333333333333,13.58,1.40182753843533,103.893372218499,Farmway LRT,0.69
153426,595000.0,2023,5,2023-05-01,North-East,Punggol,4.0,17.0,93.0,94.66666666666667,13.64,1.40161130737572,103.89600275308,Sumang LRT,0.81
153427,540000.0,2023,5,2023-05-01,North-East,Punggol,4.0,2.0,92.0,91.16666666666667,14.82,1.41135309598215,103.900614672147,Nibong LRT,0.06
153428,645000.0,2023,5,2023-05-01,North-East,Punggol,4.0,14.0,93.0,94.91666666666667,14.55,1.41003628713147,103.896380211581,Sumang LRT,0.3
153429,710000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,96.0,94.91666666666667,14.55,1.41003628713147,103.896380211581,Sumang LRT,0.3
153430,726000.0,2023,5,2023-05-01,North-East,Punggol,4.0,8.0,96.0,94.91666666666667,14.55,1.41003628713147,103.896380211581,Sumang LRT,0.3
153431,590000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,92.0,93.25,13.69,1.40240161394664,103.894934988835,Sumang LRT,0.78
153432,688000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,96.0,94.91666666666667,14.55,1.41003628713147,103.896380211581,Sumang LRT,0.3
153433,690000.0,2023,5,2023-05-01,North-East,Punggol,4.0,11.0,96.0,94.83333333333333,14.6,1.41051905118907,103.896581361899,Sumang LRT,0.32
153434,562000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,92.0,93.25,13.7,1.402358510003,103.895494110668,Sumang LRT,0.76
153435,555000.0,2023,5,2023-05-01,North-East,Punggol,4.0,5.0,92.0,93.25,13.69,1.40240161394664,103.894934988835,Sumang LRT,0.78
153436,572999.0,2023,5,2023-05-01,North-East,Punggol,5.0,17.0,112.0,79.58333333333333,13.31,1.39317299390016,103.910055332313,Meridian LRT,0.43
153437,530000.0,2023,5,2023-05-01,North-East,Punggol,5.0,2.0,110.0,78.91666666666667,13.42,1.39378388948021,103.910981491609,Meridian LRT,0.41
153438,582000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,110.0,79.75,13.56,1.39463078246783,103.912293852531,Riviera LRT,0.43
153439,810000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,113.0,94.33333333333333,14.55,1.40365173571937,103.914094838628,Oasis LRT,0.21
153440,573888.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,110.0,79.5,13.69,1.39637824000455,103.911280777695,Meridian LRT,0.27
153441,780000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,113.0,94.33333333333333,14.55,1.40279379493336,103.915878602831,Oasis LRT,0.36
153442,800000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,113.0,94.33333333333333,14.55,1.40279379493336,103.915878602831,Oasis LRT,0.36
153443,580000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,110.0,79.66666666666667,13.71,1.396731877474,103.910812912681,Meridian LRT,0.21
153444,745000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,112.0,92.16666666666667,14.68,1.40490974914062,103.913969471596,Oasis LRT,0.32
153445,568000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,110.0,79.58333333333333,13.81,1.39806814684992,103.910166919016,Meridian LRT,0.19
153446,575000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,113.0,79.25,13.49,1.39624516914488,103.907087268008,Meridian LRT,0.22
153447,608888.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,110.0,79.58333333333333,13.87,1.39914430474084,103.908983275657,Meridian LRT,0.25
153448,595000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,111.0,79.08333333333333,13.81,1.39886078121897,103.908266622301,Meridian LRT,0.23
153449,545000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,110.0,79.5,13.87,1.39914430474084,103.908983275657,Meridian LRT,0.25
153450,580888.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,110.0,78.83333333333333,13.56,1.39683723523598,103.907248151565,Meridian LRT,0.19
153451,568000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,110.0,79.5,14.04,1.40219121316972,103.905451936385,Cove LRT,0.33
153453,760000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,113.0,92.41666666666667,14.51,1.40528964160836,103.909204123728,Oasis LRT,0.51
153454,788000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,113.0,91.83333333333333,14.35,1.40149164608042,103.914459128885,Oasis LRT,0.21
153455,768000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,113.0,92.41666666666667,14.61,1.40641380778331,103.908805683601,Oasis LRT,0.63
153456,771000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,113.0,91.75,14.35,1.40149164608042,103.914459128885,Oasis LRT,0.21
153457,728000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,113.0,94.58333333333333,14.45,1.40021371053357,103.919048765929,Kadaloor LRT,0.29
153458,675000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,113.0,94.5,14.45,1.40021371053357,103.919048765929,Kadaloor LRT,0.29
153459,595000.0,2023,5,2023-05-01,North-East,Punggol,5.0,17.0,112.0,79.08333333333333,13.82,1.39927958510349,103.907497649822,Cove LRT,0.17
153460,580000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,110.0,78.58333333333333,13.66,1.39876127750607,103.90493897318,Cove LRT,0.13
153461,745000.0,2023,5,2023-05-01,North-East,Punggol,5.0,17.0,113.0,92.16666666666667,13.87,1.40379930905886,103.895988121768,Sumang LRT,0.59
153462,572000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,110.0,79.0,13.77,1.39900711138631,103.906990550255,Cove LRT,0.12
153463,610000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,110.0,79.25,13.38,1.39296771940163,103.911961953324,Riviera LRT,0.5
153464,810000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,113.0,89.25,14.02,1.4032584306282,103.902008676006,Cove LRT,0.62
153465,735000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,114.0,89.16666666666667,14.01,1.40311625745814,103.902287366854,Cove LRT,0.59
153466,790000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,112.0,92.16666666666667,14.56,1.40870088870466,103.901326604714,Sumang LRT,0.31
153467,683000.0,2023,5,2023-05-01,North-East,Punggol,5.0,2.0,112.0,91.16666666666667,14.16,1.40566686857539,103.898715616217,Sumang LRT,0.31
153468,830000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,113.0,93.41666666666667,14.49,1.40890165905109,103.898407764488,Sumang LRT,0.05
153469,745000.0,2023,5,2023-05-01,North-East,Punggol,5.0,5.0,112.0,91.16666666666667,14.16,1.40596071590593,103.897970713861,Sumang LRT,0.28
153470,736888.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,112.0,91.16666666666667,14.18,1.40597704114999,103.898544055197,Sumang LRT,0.27
153471,741000.0,2023,5,2023-05-01,North-East,Punggol,5.0,8.0,112.0,91.16666666666667,14.05,1.40482604982361,103.89830171747,Sumang LRT,0.4
153472,728888.0,2023,5,2023-05-01,North-East,Punggol,5.0,17.0,113.0,94.58333333333333,13.56,1.40205646680752,103.891877462839,Farmway LRT,0.61
153473,680000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,113.0,94.58333333333333,13.51,1.40181105531617,103.890815263088,Farmway LRT,0.54
153474,772000.0,2023,5,2023-05-01,North-East,Punggol,5.0,17.0,114.0,93.91666666666667,13.68,1.40268497999974,103.893608971394,Farmway LRT,0.78
153475,720000.0,2023,5,2023-05-01,North-East,Punggol,5.0,11.0,113.0,94.58333333333333,13.52,1.40168217037576,103.891667378516,Farmway LRT,0.56
153476,840000.0,2023,5,2023-05-01,North-East,Punggol,5.0,14.0,113.0,94.91666666666667,14.71,1.41139447142604,103.897032401459,Nibong LRT,0.37
153477,718688.0,2023,5,2023-05-01,North-East,Punggol,5.5,11.0,128.0,79.58333333333333,13.86,1.39892179551942,103.909311266559,Meridian LRT,0.23
153478,760000.0,2023,5,2023-05-01,North-East,Punggol,5.5,8.0,130.0,79.16666666666667,13.39,1.39512854654351,103.907258380479,Meridian LRT,0.27
153479,350000.0,2023,5,2023-05-01,Central,Queenstown,3.0,8.0,60.0,42.75,7.09,1.303787443937,103.800385265974,Commonwealth MRT,0.28
153480,350000.0,2023,5,2023-05-01,Central,Queenstown,3.0,8.0,60.0,42.75,7.12,1.30467866112528,103.800423584746,Commonwealth MRT,0.34
153481,323000.0,2023,5,2023-05-01,Central,Queenstown,3.0,11.0,60.0,42.666666666666664,7.12,1.30467866112528,103.800423584746,Commonwealth MRT,0.34
153482,330000.0,2023,5,2023-05-01,Central,Queenstown,3.0,11.0,60.0,42.666666666666664,7.1,1.30422050058916,103.800400186159,Commonwealth MRT,0.31
153483,655288.0,2023,5,2023-05-01,Central,Queenstown,3.0,23.0,63.0,90.83333333333333,7.44,1.30205878257013,103.796581739102,Commonwealth MRT,0.19
153484,318000.0,2023,5,2023-05-01,Central,Queenstown,3.0,8.0,60.0,42.75,7.18,1.30573175327771,103.800253694336,Commonwealth MRT,0.42
153485,600000.0,2023,5,2023-05-01,Central,Queenstown,3.0,11.0,68.0,94.16666666666667,8.99,1.3100634072092,103.784498087029,Buona Vista MRT,0.71
