_id,resale_price,year,month,year_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
172190,744000.0,2024,2,2024-02,Central,Bukit Merah,5.0,5.0,116.0,81.08333333333333,"112A, Depot Road",5.86,1.28147636173322,103.808148105183,101112,Telok Blangah MRT,1.2
172191,980000.0,2024,2,2024-02,Central,Bukit Merah,5.0,5.0,118.0,58.583333333333336,"94, Havelock Road",3.11,1.28821320112553,103.833233526093,160094,Tiong Bahru MRT,0.69
172192,668000.0,2024,2,2024-02,Central,Bukit Merah,5.0,2.0,122.0,62.0,"50, Hoy Fatt Road",5.51,1.2878771583612,103.811440922662,150050,Redhill MRT,0.62
172193,650000.0,2024,2,2024-02,Central,Bukit Merah,5.0,2.0,119.0,54.0,"140, Jln Bt Merah",3.53,1.27815614255865,103.829524327849,160140,Keppel MRT,0.93
172194,888000.0,2024,2,2024-02,Central,Bukit Merah,5.0,17.0,120.0,74.08333333333333,"35, Jln Rumah Tinggi",5.8,1.28797300869683,103.808839267852,150035,Queenstown MRT,0.79
172195,988000.0,2024,2,2024-02,Central,Bukit Merah,5.0,17.0,110.0,77.91666666666667,"119B, Kim Tian Road",3.74,1.28115558487763,103.827266559741,162119,Tiong Bahru MRT,0.55
172196,1180000.0,2024,2,2024-02,Central,Bukit Merah,5.0,14.0,126.0,70.5,"122, Kim Tian Road",3.55,1.28339187402842,103.82889400724,160122,Tiong Bahru MRT,0.34
172197,860000.0,2024,2,2024-02,Central,Bukit Merah,5.0,5.0,110.0,76.91666666666667,"131B, Kim Tian Road",3.62,1.28091756873327,103.828370313694,162131,Tiong Bahru MRT,0.58
172198,980000.0,2024,2,2024-02,Central,Bukit Merah,5.0,5.0,120.0,71.83333333333333,"82, Redhill Lane",4.62,1.28742210332915,103.81943492781,150082,Redhill MRT,0.39
172199,1030000.0,2024,2,2024-02,Central,Bukit Merah,5.0,17.0,115.0,80.75,"74A, Redhill Road",4.98,1.2879638071767,103.816243088714,151074,Redhill MRT,0.19
172200,790000.0,2024,2,2024-02,Central,Bukit Merah,5.0,2.0,121.0,54.75,"109, Spottiswoode Pk Road",2.88,1.27403187291578,103.83665274606,80109,Outram Park MRT,0.71
172201,895000.0,2024,2,2024-02,Central,Bukit Merah,5.0,8.0,122.0,54.75,"106, Spottiswoode Pk Road",3.17,1.27356673846343,103.83405815603,80106,Keppel MRT,0.61
172202,888000.0,2024,2,2024-02,Central,Bukit Merah,5.0,20.0,123.0,51.833333333333336,"49, Telok Blangah Drive",5.67,1.27220181541331,103.811060837387,100049,Telok Blangah MRT,0.22
172203,920000.0,2024,2,2024-02,Central,Bukit Merah,5.0,17.0,123.0,51.75,"48, Telok Blangah Drive",5.72,1.27234669758392,103.810554542558,100048,Telok Blangah MRT,0.2
172204,1000088.0,2024,2,2024-02,Central,Bukit Merah,5.0,20.0,110.0,78.16666666666667,"85, Telok Blangah Hts",5.84,1.27722253855698,103.808720443177,100085,Telok Blangah MRT,0.73
172205,938888.0,2024,2,2024-02,Central,Bukit Merah,5.0,14.0,110.0,78.08333333333333,"85, Telok Blangah Hts",5.84,1.27722253855698,103.808720443177,100085,Telok Blangah MRT,0.73
172206,935000.0,2024,2,2024-02,Central,Bukit Merah,5.0,5.0,119.0,49.333333333333336,"87, Zion Road",3.24,1.29065980562649,103.832608331993,160087,Tiong Bahru MRT,0.76
172207,335000.0,2024,2,2024-02,West,Bukit Panjang,2.0,14.0,47.0,90.41666666666667,"547D, Segar Road",15.5,1.38890112645022,103.7690032304,674547,Fajar LRT,0.52
172208,315000.0,2024,2,2024-02,West,Bukit Panjang,2.0,8.0,46.0,90.83333333333333,"636A, Senja Road",16.14,1.38691566473158,103.758538070592,671636,Bukit Panjang MRT,0.94
172209,380000.0,2024,2,2024-02,West,Bukit Panjang,3.0,2.0,73.0,64.0,"249, Bangkit Road",14.48,1.3810020467136,103.774054657076,670249,Bangkit LRT,0.19
172210,380000.0,2024,2,2024-02,West,Bukit Panjang,3.0,5.0,73.0,63.833333333333336,"132, Cashew Road",14.19,1.37427380230521,103.770688640795,670132,Bangkit LRT,0.67
172211,378000.0,2024,2,2024-02,West,Bukit Panjang,3.0,2.0,73.0,63.0,"102, Gangsa Road",14.77,1.37910762831305,103.768153816778,670102,Bangkit LRT,0.51
172212,423888.0,2024,2,2024-02,West,Bukit Panjang,3.0,8.0,73.0,61.833333333333336,"108, Gangsa Road",14.73,1.37759685167022,103.767227214144,670108,Bukit Panjang MRT,0.65
172213,420000.0,2024,2,2024-02,West,Bukit Panjang,3.0,11.0,73.0,62.666666666666664,"125, Pending Road",14.44,1.37720623303834,103.770506986516,670125,Bangkit LRT,0.39
172214,400000.0,2024,2,2024-02,West,Bukit Panjang,3.0,11.0,73.0,63.75,"149, Petir Road",14.7,1.37674574870271,103.766707623856,670149,Bukit Panjang MRT,0.63
172215,372000.0,2024,2,2024-02,West,Bukit Panjang,3.0,5.0,73.0,63.833333333333336,"205, Petir Road",13.88,1.37343025396585,103.773924079454,670205,Bangkit LRT,0.74
172216,433000.0,2024,2,2024-02,West,Bukit Panjang,3.0,11.0,67.0,90.75,"636A, Senja Road",16.14,1.38691566473158,103.758538070592,671636,Bukit Panjang MRT,0.94
172217,520000.0,2024,2,2024-02,West,Bukit Panjang,4.0,11.0,104.0,63.0,"275, Bangkit Road",14.08,1.37683552128544,103.774825848656,670275,Bangkit LRT,0.43
172218,578888.0,2024,2,2024-02,West,Bukit Panjang,4.0,17.0,93.0,91.91666666666667,"443A, Fajar Road",14.84,1.38146636369732,103.769766736479,671443,Fajar LRT,0.37
172219,507000.0,2024,2,2024-02,West,Bukit Panjang,4.0,2.0,93.0,91.91666666666667,"443B, Fajar Road",14.81,1.38101722786729,103.769595216738,672443,Bangkit LRT,0.36
172220,525000.0,2024,2,2024-02,West,Bukit Panjang,4.0,8.0,108.0,63.583333333333336,"146, Gangsa Road",14.65,1.3755283858155,103.766185188925,670146,Cashew MRT,0.66
172221,599000.0,2024,2,2024-02,West,Bukit Panjang,4.0,8.0,100.0,73.25,"166, Gangsa Road",14.86,1.37748344975701,103.765391081305,670166,Bukit Panjang MRT,0.46
172222,503000.0,2024,2,2024-02,West,Bukit Panjang,4.0,5.0,102.0,73.66666666666667,"514, Jelapang Road",15.52,1.38758753212601,103.767385364804,670514,Fajar LRT,0.51
172223,540000.0,2024,2,2024-02,West,Bukit Panjang,4.0,14.0,93.0,73.33333333333333,"509, Jelapang Road",15.31,1.38662703901062,103.76902161764,670509,Fajar LRT,0.31
172224,498000.0,2024,2,2024-02,West,Bukit Panjang,4.0,11.0,101.0,73.25,"506, Jelapang Road",15.42,1.3870334545891,103.768120654409,670506,Fajar LRT,0.41
172225,460000.0,2024,2,2024-02,West,Bukit Panjang,4.0,5.0,91.0,73.33333333333333,"510, Jelapang Road",15.4,1.38758897243469,103.768982944262,670510,Fajar LRT,0.4
172226,758000.0,2024,2,2024-02,West,Bukit Panjang,4.0,29.0,91.0,78.33333333333333,"185, Jelebu Road",15.25,1.37935525582195,103.762296482155,670185,Bukit Panjang MRT,0.09
172227,588000.0,2024,2,2024-02,West,Bukit Panjang,4.0,11.0,92.0,90.5,"546A, Segar Road",15.37,1.38852628729508,103.77035294286,671546,Fajar LRT,0.44
172228,485000.0,2024,2,2024-02,West,Bukit Panjang,4.0,14.0,90.0,77.25,"467, Segar Road",15.0,1.38698243415701,103.773788455756,670467,Fajar LRT,0.42
172229,458000.0,2024,2,2024-02,West,Bukit Panjang,4.0,2.0,94.0,77.83333333333333,"480, Segar Road",15.33,1.38969248582467,103.772378752183,670480,Fajar LRT,0.59
172230,525888.0,2024,2,2024-02,West,Bukit Panjang,4.0,5.0,92.0,90.91666666666667,"550B, Segar Road",15.68,1.38959118621,103.76744702208,672550,Fajar LRT,0.67
172231,575000.0,2024,2,2024-02,West,Bukit Panjang,4.0,17.0,93.0,90.58333333333333,"461, Segar Road",15.18,1.3869743448416,103.771280059955,670461,Fajar LRT,0.27
172232,580000.0,2024,2,2024-02,West,Bukit Panjang,4.0,17.0,92.0,90.91666666666667,"550A, Segar Road",15.65,1.38911206246444,103.767301515652,671550,Fajar LRT,0.64
172233,633000.0,2024,2,2024-02,West,Bukit Panjang,4.0,26.0,93.0,88.91666666666667,"633B, Senja Road",16.0,1.38516970673292,103.758529145929,672633,Bukit Panjang MRT,0.76
172234,555000.0,2024,2,2024-02,West,Bukit Panjang,4.0,11.0,90.0,79.75,"630, Senja Road",16.03,1.38668548319749,103.759758915377,670630,Bukit Panjang MRT,0.87
172235,455000.0,2024,2,2024-02,West,Bukit Panjang,4.0,2.0,91.0,76.91666666666667,"622, Senja Road",15.84,1.38593252527851,103.761420950075,670622,Bukit Panjang MRT,0.77
172236,603888.0,2024,2,2024-02,West,Bukit Panjang,4.0,14.0,92.0,90.75,"635A, Senja Road",16.22,1.38656225824527,103.757208072494,671635,Bukit Panjang MRT,0.96
172237,560000.0,2024,2,2024-02,West,Bukit Panjang,4.0,17.0,90.0,80.08333333333333,"626, Senja Road",15.92,1.38547480834709,103.759880549321,670626,Bukit Panjang MRT,0.74
172238,618000.0,2024,2,2024-02,West,Bukit Panjang,4.0,17.0,93.0,88.83333333333333,"633C, Senja Road",15.92,1.38473473131824,103.759217747785,673633,Bukit Panjang MRT,0.68
172239,625000.0,2024,2,2024-02,West,Bukit Panjang,4.0,29.0,93.0,88.83333333333333,"633B, Senja Road",16.0,1.38516970673292,103.758529145929,672633,Bukit Panjang MRT,0.76
172240,700000.0,2024,2,2024-02,West,Bukit Panjang,5.0,14.0,122.0,74.5,"537, Bt Panjang Ring Road",15.53,1.38372141309007,103.763127773739,670537,Bukit Panjang MRT,0.55
172241,645000.0,2024,2,2024-02,West,Bukit Panjang,5.0,11.0,128.0,63.833333333333336,"402, Fajar Road",14.87,1.38031226320182,103.768073595,670402,Bangkit LRT,0.51
172242,580000.0,2024,2,2024-02,West,Bukit Panjang,5.0,5.0,123.0,64.16666666666667,"418, Fajar Road",15.14,1.38431966142748,103.768865859999,670418,Fajar LRT,0.23
172243,645000.0,2024,2,2024-02,West,Bukit Panjang,5.0,8.0,121.0,74.08333333333333,"526, Jelapang Road",15.51,1.38545862945551,103.765218708925,670526,Fajar LRT,0.64
172244,610000.0,2024,2,2024-02,West,Bukit Panjang,5.0,8.0,121.0,73.66666666666667,"518, Jelapang Road",15.5,1.38703281233192,103.766924336092,670518,Fajar LRT,0.52
172245,660000.0,2024,2,2024-02,West,Bukit Panjang,5.0,17.0,125.0,73.83333333333333,"519, Jelapang Road",15.61,1.38774050396782,103.766289444489,670519,Fajar LRT,0.62
172246,828000.0,2024,2,2024-02,West,Bukit Panjang,5.0,23.0,113.0,78.25,"184, Jelebu Road",15.27,1.37971095812868,103.762440084954,670184,Bukit Panjang MRT,0.13
172247,610000.0,2024,2,2024-02,West,Bukit Panjang,5.0,20.0,122.0,63.416666666666664,"210, Petir Road",13.76,1.37419077642517,103.776256230332,670210,Bangkit LRT,0.76
172248,610000.0,2024,2,2024-02,West,Bukit Panjang,5.0,2.0,122.0,63.333333333333336,"201, Petir Road",13.65,1.37184315960331,103.775222401611,670201,Bangkit LRT,0.95
172249,570000.0,2024,2,2024-02,West,Bukit Panjang,5.0,14.0,110.0,77.25,"470, Segar Road",15.16,1.38841640703441,103.773263601102,670470,Fajar LRT,0.5
172250,650000.0,2024,2,2024-02,West,Bukit Panjang,5.0,5.0,113.0,90.83333333333333,"549B, Segar Road",15.66,1.38973728584298,103.767840228613,672549,Fajar LRT,0.66
172251,610000.0,2024,2,2024-02,West,Bukit Panjang,5.0,14.0,110.0,79.83333333333333,"627, Senja Road",15.96,1.38553502172905,103.759378313644,670627,Bukit Panjang MRT,0.76
172252,900000.0,2024,2,2024-02,West,Bukit Panjang,5.0,29.0,121.0,74.33333333333333,"605, Senja Road",15.4,1.38080486799859,103.761856783214,670605,Bukit Panjang MRT,0.2
172253,785000.0,2024,2,2024-02,West,Bukit Panjang,5.0,35.0,112.0,90.75,"635A, Senja Road",16.22,1.38656225824527,103.757208072494,671635,Bukit Panjang MRT,0.96
172254,655000.0,2024,2,2024-02,West,Bukit Panjang,5.0,11.0,110.0,77.25,"610, Senja Road",15.65,1.38340067966504,103.761236851817,670610,Bukit Panjang MRT,0.49
172255,795000.0,2024,2,2024-02,West,Bukit Panjang,5.0,14.0,120.0,74.33333333333333,"604, Senja Road",15.36,1.38098101760637,103.762509288056,670604,Bukit Panjang MRT,0.24
172256,635000.0,2024,2,2024-02,West,Bukit Panjang,5.0,5.0,111.0,76.66666666666667,"654, Senja Road",15.77,1.38784692769514,103.764249296909,670654,Fajar LRT,0.82
172257,640000.0,2024,2,2024-02,West,Bukit Panjang,5.0,11.0,110.0,77.25,"614, Senja Road",15.77,1.38454850292013,103.760865902822,670614,Bukit Panjang MRT,0.62
172258,815000.0,2024,2,2024-02,West,Bukit Panjang,5.5,5.0,146.0,63.833333333333336,"130, Cashew Road",14.13,1.37401129101616,103.771281823916,670130,Bangkit LRT,0.68
172259,900000.0,2024,2,2024-02,West,Bukit Panjang,5.5,20.0,147.0,74.16666666666667,"532, Jelapang Road",15.52,1.38502101583684,103.764557963179,670532,Fajar LRT,0.71
172260,860000.0,2024,2,2024-02,West,Bukit Panjang,5.5,5.0,143.0,74.0,"528, Jelapang Road",15.42,1.38479071750353,103.765616956874,670528,Fajar LRT,0.59
172261,780000.0,2024,2,2024-02,West,Bukit Panjang,5.5,2.0,146.0,63.166666666666664,"233, Pending Road",14.29,1.3765260382011,103.77167996721,670233,Bangkit LRT,0.4
172262,778000.0,2024,2,2024-02,West,Bukit Panjang,5.5,2.0,151.0,63.0,"129, Pending Road",14.34,1.37572423433689,103.7703219758,670129,Bangkit LRT,0.54
172263,638000.0,2024,2,2024-02,West,Bukit Panjang,5.5,14.0,128.0,77.66666666666667,"479, Segar Road",15.3,1.38965198363957,103.772710941574,670479,Fajar LRT,0.6
172264,730000.0,2024,2,2024-02,West,Bukit Panjang,5.5,5.0,130.0,76.91666666666667,"607, Senja Road",15.56,1.38251965138698,103.761516280011,670607,Bukit Panjang MRT,0.39
172265,520000.0,2024,2,2024-02,Central,Bukit Timah,3.0,5.0,76.0,49.166666666666664,"6, Farrer Road",6.96,1.31731971359864,103.808057181184,260006,Botanic Gardens MRT,0.99
172266,600000.0,2024,2,2024-02,Central,Bukit Timah,4.0,8.0,91.0,49.166666666666664,"3, Queen'S Road",7.02,1.31833337221312,103.808097181789,260003,Botanic Gardens MRT,0.93
172267,1008000.0,2024,2,2024-02,Central,Bukit Timah,5.0,5.0,130.0,51.166666666666664,"8, Empress Road",7.11,1.31671096509977,103.80618154733,261008,Holland Village MRT,1.2
172268,1102888.0,2024,2,2024-02,Central,Bukit Timah,5.0,8.0,122.0,64.41666666666667,"11, Toh Yi Drive",11.52,1.33800261167656,103.77260327239,590011,Beauty World MRT,0.5
172269,1100000.0,2024,2,2024-02,Central,Bukit Timah,5.0,5.0,128.0,63.666666666666664,"13, Toh Yi Drive",11.58,1.33874587958197,103.772438575927,590013,Beauty World MRT,0.46
172270,1270000.0,2024,2,2024-02,Central,Bukit Timah,5.5,5.0,146.0,64.41666666666667,"10, Toh Yi Drive",11.44,1.33753956576433,103.773161066389,590010,Beauty World MRT,0.5
172271,410000.0,2024,2,2024-02,Central,Central Area,3.0,5.0,66.0,56.916666666666664,"9, Jln Kukoh",2.49,1.2876742577682,103.838857901085,160009,Clarke Quay MRT,0.86
172272,420000.0,2024,2,2024-02,Central,Central Area,3.0,11.0,65.0,52.833333333333336,"29, Kelantan Road",2.5,1.30573440556914,103.857121480845,200029,Jalan Besar MRT,0.21
172273,520000.0,2024,2,2024-02,Central,Central Area,3.0,8.0,67.0,59.333333333333336,"269C, Queen Street",2.08,1.30074307256271,103.853563515676,183269,Bugis MRT,0.24
172274,468000.0,2024,2,2024-02,Central,Central Area,3.0,5.0,60.0,59.166666666666664,"335A, Smith Street",2.0,1.28211630828089,103.842845624261,51335,Chinatown MRT,0.35
172275,500000.0,2024,2,2024-02,Central,Central Area,3.0,5.0,59.0,52.083333333333336,"5, Tg Pagar Plaza",2.13,1.27624052001347,103.843006115698,81005,Tanjong Pagar MRT,0.3
172276,425000.0,2024,2,2024-02,Central,Central Area,3.0,5.0,65.0,50.416666666666664,"34, Upp Cross Street",2.08,1.2862352148315,103.842303340846,50034,Chinatown MRT,0.39
172277,510000.0,2024,2,2024-02,Central,Central Area,3.0,8.0,72.0,60.5,"635, Veerasamy Road",2.64,1.30658850181781,103.855218716278,200635,Jalan Besar MRT,0.16
172278,508888.0,2024,2,2024-02,Central,Central Area,3.0,5.0,72.0,60.333333333333336,"633, Veerasamy Road",2.55,1.30570669566476,103.854943243934,200633,Jalan Besar MRT,0.07
172279,530000.0,2024,2,2024-02,Central,Central Area,3.0,17.0,60.0,61.666666666666664,"264, Waterloo Street",1.97,1.29900941828595,103.852284903161,180264,Bencoolen MRT,0.22
172280,1130000.0,2024,2,2024-02,Central,Central Area,4.0,5.0,94.0,85.91666666666667,"1C, Cantonment Road",2.23,1.27744909387079,103.841666679651,85301,Outram Park MRT,0.35
172281,500000.0,2024,2,2024-02,Central,Central Area,4.0,5.0,77.0,49.5,"53, Chin Swee Road",2.2,1.28762316970348,103.841462885627,160053,Clarke Quay MRT,0.57
172282,1400000.0,2024,2,2024-02,Central,Central Area,5.0,32.0,106.0,86.0,"1F, Cantonment Road",2.33,1.27598699469414,103.841191762017,85601,Tanjong Pagar MRT,0.51
172283,320000.0,2024,2,2024-02,West,Choa Chu Kang,2.0,8.0,47.0,92.25,"807A, Choa Chu Kang Avenue 1",16.46,1.37580545998649,103.744793478077,681807,Choa Chu Kang MRT,1.06
172284,428000.0,2024,2,2024-02,West,Choa Chu Kang,3.0,5.0,67.0,90.0,"570, Choa Chu Kang Street 52",17.82,1.39420126519282,103.744465180235,680570,Yew Tee MRT,0.49
172285,360000.0,2024,2,2024-02,West,Choa Chu Kang,3.0,5.0,74.0,59.166666666666664,"6, Teck Whye Avenue",16.13,1.38106680400447,103.753140677955,681146,Bukit Panjang MRT,0.96
172286,385000.0,2024,2,2024-02,West,Choa Chu Kang,3.0,11.0,73.0,64.75,"114, Teck Whye Lane",16.14,1.37850799248774,103.750707442454,680114,Bukit Panjang MRT,1.21
172287,350000.0,2024,2,2024-02,West,Choa Chu Kang,3.0,2.0,74.0,54.166666666666664,"26, Teck Whye Lane",15.66,1.37762112372223,103.755740001262,680026,Bukit Panjang MRT,0.66
172288,378000.0,2024,2,2024-02,West,Choa Chu Kang,3.0,8.0,68.0,56.666666666666664,"19, Teck Whye Lane",16.02,1.37939430400051,103.752949444229,680019,Bukit Panjang MRT,0.96
172289,572888.0,2024,2,2024-02,West,Choa Chu Kang,4.0,14.0,92.0,92.25,"808B, Choa Chu Kang Avenue 1",16.34,1.37559249810909,103.7460213304,682808,Choa Chu Kang MRT,1.1
172290,480000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,115.0,64.91666666666667,"201, Choa Chu Kang Avenue 1",16.51,1.38213809278539,103.749542169054,680201,Choa Chu Kang MRT,0.68
172291,508000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,104.0,65.41666666666667,"294, Choa Chu Kang Avenue 2",16.99,1.37859984734646,103.74097440321,680294,Choa Chu Kang MRT,0.84
172292,471000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,100.0,74.5,"296B, Choa Chu Kang Avenue 2",16.82,1.37684772581631,103.741509048162,682296,Choa Chu Kang MRT,0.99
172293,513000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,104.0,69.83333333333333,"251, Choa Chu Kang Avenue 2",16.65,1.37829226381639,103.744574238625,680251,Choa Chu Kang MRT,0.78
172294,473000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,102.0,74.41666666666667,"297D, Choa Chu Kang Avenue 2",16.77,1.37810720091878,103.743046311747,684297,Choa Chu Kang MRT,0.82
172295,485000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,104.0,68.41666666666667,"276, Choa Chu Kang Avenue 2",16.76,1.37956864583538,103.744327184637,680276,Choa Chu Kang MRT,0.64
172296,478888.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,110.0,68.41666666666667,"408, Choa Chu Kang Avenue 3",17.12,1.37991383605328,103.740467037393,680408,Choa Chu Kang MRT,0.74
172297,500000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,104.0,68.5,"404, Choa Chu Kang Avenue 3",17.27,1.38012964850802,103.738888788773,680404,Choa Chu Kang MRT,0.84
172298,610000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,14.0,123.0,68.41666666666667,"406, Choa Chu Kang Avenue 3",17.18,1.38037389462046,103.740209588608,680406,Choa Chu Kang MRT,0.72
172299,495000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,104.0,68.41666666666667,"293, Choa Chu Kang Avenue 3",17.02,1.37817045766097,103.740252438446,680293,Choa Chu Kang MRT,0.92
172300,480000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,104.0,68.41666666666667,"286, Choa Chu Kang Avenue 3",17.01,1.37961096389848,103.741537948984,680286,Choa Chu Kang MRT,0.71
172301,460000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,103.0,68.33333333333333,"286, Choa Chu Kang Avenue 3",17.01,1.37961096389848,103.741537948984,680286,Choa Chu Kang MRT,0.71
172302,525000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,104.0,67.5,"412, Choa Chu Kang Avenue 3",17.09,1.38180972459048,103.742381573149,680412,Choa Chu Kang MRT,0.45
172303,488000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,106.0,68.41666666666667,"401, Choa Chu Kang Avenue 3",17.17,1.37969264223731,103.739760661718,680401,Choa Chu Kang MRT,0.81
172304,550000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,14.0,104.0,75.16666666666667,"464, Choa Chu Kang Avenue 4",17.33,1.37691411063327,103.735857454273,680464,Choa Chu Kang MRT,1.33
172305,480000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,104.0,68.41666666666667,"440, Choa Chu Kang Avenue 4",17.46,1.38345332138043,103.739367787801,680440,Choa Chu Kang MRT,0.6
172306,476000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,103.0,72.08333333333333,"445, Choa Chu Kang Avenue 4",17.57,1.38190797473511,103.736903003149,680445,Choa Chu Kang MRT,0.91
172307,510000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,106.0,68.41666666666667,"439, Choa Chu Kang Avenue 4",17.45,1.38372413417485,103.739787430026,680439,Choa Chu Kang MRT,0.54
172308,495000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,106.0,68.33333333333333,"426, Choa Chu Kang Avenue 4",17.27,1.38053535977727,103.739234509084,680426,Choa Chu Kang MRT,0.78
172309,450000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,90.0,72.08333333333333,"442, Choa Chu Kang Avenue 4",17.43,1.38093969896375,103.737733890511,680442,Choa Chu Kang MRT,0.89
172310,510000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,93.0,91.41666666666667,"489B, Choa Chu Kang Avenue 5",16.92,1.37573636567496,103.73958458863,682489,Choa Chu Kang MRT,1.19
172311,468000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,102.0,74.41666666666667,"485D, Choa Chu Kang Avenue 5",16.94,1.37519914641013,103.738966077649,684485,Choa Chu Kang MRT,1.27
172312,500000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,93.0,91.41666666666667,"488B, Choa Chu Kang Avenue 5",17.02,1.3769739817533,103.739293156619,682488,Choa Chu Kang MRT,1.09
172313,510000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,93.0,92.83333333333333,"811B, Choa Chu Kang Avenue 7",16.23,1.37312145835945,103.745382153467,682811,Choa Chu Kang MRT,1.36
172314,575000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,93.0,92.08333333333333,"815A, Choa Chu Kang Avenue 7",16.3,1.37607846692948,103.74690311631,681815,Choa Chu Kang MRT,1.06
172315,480000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,105.0,74.83333333333333,"679, Choa Chu Kang Cres",18.46,1.40262029061291,103.744715544736,680679,Yew Tee MRT,0.64
172316,490000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,104.0,74.91666666666667,"670, Choa Chu Kang Cres",18.25,1.40297792988038,103.747753040275,680670,Yew Tee MRT,0.6
172317,558000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,103.0,65.66666666666667,"237, Choa Chu Kang Ctrl",16.42,1.37944749879618,103.748287404475,680237,Choa Chu Kang MRT,0.79
172318,540000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,14.0,108.0,68.41666666666667,"353, Choa Chu Kang Ctrl",17.02,1.38213707062575,103.743397513845,680353,Choa Chu Kang MRT,0.37
172319,535000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,111.0,65.33333333333333,"230, Choa Chu Kang Ctrl",16.66,1.3804123119769,103.746190534804,680230,Choa Chu Kang MRT,0.58
172320,506000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,104.0,68.33333333333333,"226, Choa Chu Kang Ctrl",16.79,1.38115995023886,103.745292702375,680226,Choa Chu Kang MRT,0.48
172321,540000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,104.0,68.33333333333333,"225, Choa Chu Kang Ctrl",16.82,1.38109065348717,103.744889593727,680225,Choa Chu Kang MRT,0.48
172322,465000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,90.0,77.41666666666667,"687A, Choa Chu Kang Drive",18.19,1.40451101735306,103.750161262445,681687,Yew Tee MRT,0.83
172323,504000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,106.0,71.5,"766, Choa Chu Kang North 5",17.36,1.39359497879484,103.749696232859,680766,Yew Tee MRT,0.5
172324,510000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,106.0,71.5,"766, Choa Chu Kang North 5",17.36,1.39359497879484,103.749696232859,680766,Yew Tee MRT,0.5
172325,510000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,114.0,70.33333333333333,"705, Choa Chu Kang Street 53",17.4,1.39036325274643,103.746124351793,680705,Choa Chu Kang MRT,0.59
172326,525000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,5.0,100.0,72.33333333333333,"626, Choa Chu Kang Street 62",18.03,1.39832020549644,103.745880121798,680626,Yew Tee MRT,0.19
172327,525000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,108.0,71.41666666666667,"611, Choa Chu Kang Street 62",18.3,1.39974204768206,103.743861775626,680611,Yew Tee MRT,0.46
172328,548000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,8.0,100.0,72.33333333333333,"625, Choa Chu Kang Street 62",18.04,1.39863065232743,103.746034051085,680625,Yew Tee MRT,0.19
172329,470000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,2.0,102.0,73.0,"150, Jln Teck Whye",15.64,1.3782034938093,103.75645151021,680150,Bukit Panjang MRT,0.57
172330,575000.0,2024,2,2024-02,West,Choa Chu Kang,4.0,11.0,92.0,93.08333333333333,"802B, Keat Hong Cl",16.56,1.37474137483876,103.742851486532,682802,Choa Chu Kang MRT,1.19
