_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
156029,348000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,8.0,65.0,43.083333333333336,"115, Lor 1 Toa Payoh",6.58,1.34063140668544,103.844305221987,310115,Braddell MRT,0.28
156030,720000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,14.0,68.0,94.25,"130B, Lor 1 Toa Payoh",6.3,1.33737735210716,103.842656049195,312130,Caldecott MRT,0.28
156031,368000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,65.0,47.666666666666664,"158, Lor 1 Toa Payoh",5.59,1.33146601004937,103.84505463634,310158,Toa Payoh MRT,0.3
156032,380000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,65.0,48.083333333333336,"169, Lor 1 Toa Payoh",5.7,1.33172599846081,103.842799470193,310169,Toa Payoh MRT,0.53
156033,318000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,65.0,48.166666666666664,"168, Lor 1 Toa Payoh",5.68,1.33176643070234,103.843423249665,310168,Toa Payoh MRT,0.46
156034,353000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,2.0,67.0,47.166666666666664,"157, Lor 1 Toa Payoh",5.66,1.33220626321248,103.845452861739,310157,Toa Payoh MRT,0.23
156035,350000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,65.0,43.083333333333336,"110, Lor 1 Toa Payoh",6.62,1.34155275067394,103.846385947783,310110,Braddell MRT,0.13
156036,338000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,65.0,43.0,"115, Lor 1 Toa Payoh",6.58,1.34063140668544,103.844305221987,310115,Braddell MRT,0.28
156037,718000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,68.0,94.25,"131A, Lor 1 Toa Payoh",6.38,1.33843987383953,103.843390114067,311131,Caldecott MRT,0.38
156038,738000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,32.0,68.0,94.25,"131A, Lor 1 Toa Payoh",6.38,1.33843987383953,103.843390114067,311131,Caldecott MRT,0.38
156039,712888.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,8.0,70.0,88.0,"138C, Lor 1A Toa Payoh",6.1,1.33626413671063,103.844907413472,313138,Caldecott MRT,0.54
156040,380000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,17.0,68.0,45.666666666666664,"91, Lor 3 Toa Payoh",6.21,1.33822603074183,103.848596916655,310091,Braddell MRT,0.32
156041,420000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,8.0,78.0,45.666666666666664,"91, Lor 3 Toa Payoh",6.21,1.33822603074183,103.848596916655,310091,Braddell MRT,0.32
156042,380000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,72.0,48.666666666666664,"69, Lor 4 Toa Payoh",5.68,1.33418088520743,103.852706937473,310069,Toa Payoh MRT,0.6
156043,325000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,60.0,43.083333333333336,"92, Lor 4 Toa Payoh",6.17,1.33807081646129,103.849457178811,310092,Braddell MRT,0.4
